key,guid,pronunciation hint,spelling hint,reading hint,listening hint,notes
loose,Eo4:YCM>0S,,,,,
loud,p06@#P]<j|,,,volume,volume,
low,"u=,X^#49sI",,,,,
lunch,dP)-4i!b$6,,,,,
male,c#vNMp/SPp,,,,,
March,H39-+r)_;b,,,,,
marriage,rleU$[zcEO,,,,,
material,}M%3)N#Lf,,,,,
May,H/pjalac][,,,,,
mean,J>hQGfMfMJ,,,,,
medicine,"q9Aq4,shE0",,,for healing,for healing,
metal,oTeXHnX~y/,,,,,
milk,o@S5@m4%lB,,,,,
Monday,uH}(m4<dto,,,,,
money,x_FE&Rsz#U,,,,,
murder,f}m.-qX^t],,,,,
music,ht%c50i|Y<,,,,,
narrow,P]4(1c-yZN,,,,,
nature,O=7uuD&!jY,,,,,
new,"yXKLFp,x41",,,,,
nice,nZ&Qa?Dw?0,,,,,
nine (9),V8|uNsJGV,,,,,
nineteen (19),vjBtk~rEQ|,,,,,
ninety (90),"f1@,E*~wp|",,,,,
ninety-one (91),P#52^_-1lu,,,,,
ninety-two (92),KdIUHXGw$l,,,,,
no,lmD[xbVW3t,,,,,
November,"d@AC,HZ2p+",,,,,
nuclear,x<1f0SjY>t,,,,,
October,p>b-np_eV{,,,,,
oil,z~l|~x62d),,,,,
"old [opposite of ""new""]",CO2d-3n7@+,not recently made,,,,
"old [opposite of ""young""]",c?~JO&jlZF,age of person,,,,
one (1),z<lpdNZv~$,,,,,
"one billion (1,000,000,000)",N&MI`k[vov,,,,,
one hundred (100),vD;YpnExbz,,,,,
one hundred eleven (111),uZHL|/7`PO,,,,,
one hundred one (101),OK@d_L=C(0,,,,,
one hundred ten (110),p[Hy}oTUb0,,,,,
"one hundred thousand (100,000)",gJ:hqt]3%V,,,,,
one hundred two (102),Cc_Tc0(ZJ0,,,,,
"one million (1,000,000)",I6D5NsZx1b,,,,,
one thousand (1000),y#VgDd[3Hz,,,,,
one thousand one (1001),Bn64%1YSvs,,,,,
orange,zR/wv3k7DB,,,,,
pain,A>B<R&*g2z,,,,,
peace,"r,8*1jk4Y>",,,,,
pink,l4@oKGF[oX,,,,,
plastic,"yo>M,sRN?2",,,,,
poison,A<6F70tm/=,,,,,
poor,u:zth)Q[8:,,,,,
prison,M3sD>ugp#v,,,,,
quiet,cnDfaT1iP[,,,,,
race [ethnicity],Ar3|*KJ`Pa,ethnic group,,,,
race [sport],fkw*Gz9K9e,competition,,,,
red,A]lFw-%W{2,,,,,
relationship,"ICM^}kbpH,",,,,,
religion,skew}k##8A,,,,,
rice,b?:gBcy7D[,,,,,
rich,ffvm>22<~B,,,,,
right [direction],h#^pXcPA*#,,,,,
sad,n!=2+Wwd]K,,,,,
salt,Lo2M2*w[*h,,,,,
Saturday,yW0NPJxgNn,,,,,
science,B&T#vx{qfl,,,,,
second (2nd),MMt;c{5|w-,,,,,
September,ES9CrX#gO],,,,,
seven (7),"m?&J`%+,0H",,,,,
seventeen (17),s<e9{NXi)g,,,,,
seventy (70),yV]s|y1hD>,,,,,
seventy-one (71),l%yK!qeF@-,,,,,
seventy-two (72),sMw[(`]bQ?,,,,,
sex [gender],k@`A3qjU{f,male or female,,,,
sex [the act],o`[ia;;)Qx,intercourse,,,,
shallow,"e=<,[UDcEJ",,,,,
she,Mf+obL*X5*,,,,,
"short [opposite of ""long""]",s<(5<xhdWb,length,,length,length,
"short [opposite of ""tall""]",A)%]f[Q(%t,height,,,,
sick,b+}.gN1o]+,,,,,
silver,w^/E9}&4e<,,,,,
six (6),wH{FkGk-CJ,,,,,
sixteen (16),BVu[O?wA8Q,,,,,
sixty (60),"Q,B@po/8Bf",,,,,
sixty-one (61),jOVg%a0gH#,,,,,
sixty-two (62),Gbxs6K^k~I,,,,,
slow,x#<#9iJ^i6,,,,,
small / little,A9=)p[r|kg,,,size,size,
soft,LKK/yVv58X,,,,,
soil/earth [ground],"eZR`w#,fu.",,,ground,ground,
space (outer space),j{RprG(q[),,,,,
sport,nT^oX7MTmD,,,,,
stone,A.b{>tw.vc,,,,,
straight,"PuvQ0,IfOF",,,,,
strong,Gbd;<=LNaP,,,,,
sugar,"m)iYA,b2?,",,,,,
Sunday,D8`cD89#x-,,,,,
sweat,|(a-5]>n(,,,,,
tall,Frvs67Ew2w,,,height of person,height of person,
tea,c8]FgiyHhc,,,,,
technology,OYA.i8CxCz,,,,,
temperature,"AE~(,Tg]Yl",,,,,
ten (10),AI|v#xD&xv,,,,,
"ten thousand (10,000)","jl*@[9jUK,",,,,,
the (train) ticket,"grS%XCo,kM",,,,,
the actor,zu=_::+.TQ,,,,,
the adjective,o{%*g930[h,,,,,
the adult,n|s8[*s;xf,,,,,
the afternoon,Lfl~{gBbQO,,,,,
the air,bB|&8wd^+U,,,,,
the airport,k10dytA/xd,,,,,
the animal,"n,1%(bi[FL",,,,,
the apartment,H+[xIzWlB$,,,,,
the apple,ntoLL.[@^D,,,,,
the arm,B!s8o)y@yw,,,whole limb,whole limb,
the army,OSj+V#XgJx,,,,,
the artist,VWqE&ON:o,,,,,
the attack,vLZj&BDKf!,,,,,
the author,Ezg;myZq;<,,,,,
the baby,fs*4:~G6D8,,,,,
the back [anatomy],L9r4=>{*kY,body part,,,,
the back [location],B@+`#lwU(J,behind,,,,
the bag,c.<&RO5cCS,,,,,
the ball,uRjHqoD1f.,,,,,
the banana,H/0bRCe#e`,,,,,
the band [music],kj~f4Kxh-%,,,,,
the bank,x5Vj9y3u|C,,,,,
the bar,CFz}!Wu=%8,,,,,
the bathroom,pzP=_mp}u.,,,,,
the beach,i6%|SCx_nD,,,,,
the beard,I=L%sX>O4Z,,,,,
the bed,l$o%qM9Zd;,,,,,
the bedroom,tPDfTKeh;X,,,,,
the beef,foULXk^Q;:,,,,,
the beverage,FE7[Wp(OKr,,,,,
the bicycle,fnX6aj&3lI,,,,,
the bill [bank note],zgOlsoMpta,,,,,
the bird,x>jJtHU$hF,,,,,
the boat,nHu0Y#aaao,,,watercraft,watercraft,
the body,gwg=:9e[3/,,,,,
the bone,t0}0`:p$7v,,,,,
the book,wr4lR>IH&R,,,,,
the bottle,e{9$rZ+n1(,,,,,
the bottom,fT?Ov={1<1,,,,,
the box,tDCA:u~1X$,,,,,
the boy,rd^/$L_l~[,,,young male,young male,
the brain,B3:O}Y=Yw!,,,,,
the bread,"K~X6,k2a`T",,,,,
the bridge,j5xU{T|9im,,,,,
the brother,twpsE(/vUW,,,,,
the building,vN9`{k*:{h,,,,,
the bus,x}tlrEmY4=,,,,,
the cake,pYO/)CkU|s,,,,,
the camera,dX#mDC}|sW,,,,,
the camp,yV&bRHH$B2,,,,,
the car,u=TydJO8=e,,,,,
the card,OzmhBja+vl,,,,,
the cat,OhO]ua86-A,,,,,
the ceiling,I8USNO<#FZ,,,,,
the cell phone,WszCmbYId,,,,,
the centimeter,q3Qot^QIU),,,,,
the chair,AI1GiTyLhF,,,,,
the cheese,DV&)Y$`<W`,,,,,
the chicken,bU[b/Ye{28,,,,,
the child,H5}gJ=7xGY,,,,,
the church,Af&)c_z7=>,,,,,
the circle,N[!Y@ug.[D,,,,,
the city,cCcOg5>c;9,,,,,
the clock,N(cqa2T1u8,,,,,
the clothing,Bkik!x>5)i,,,,,
the club,pdVUaZwK]h,,,,,
the coat,t{L.$Y@Ugy,,,,,
the color,efF.Ui$5L9,,,hue,hue,
the computer,p9K45td-&r,,,,,
the consonant,A^Kt[;Vl.R,,,,,
the contract,w[wmK265!,,,,,
the corn,"Ak,$>g$/#c",,,,,
the corner,Ob+A=H4:(8,,,,,
"the country (USA, France, etc.)",NnMXn0KG7;,,,,,
the court,NtahLf5;he,,,,,
the cow,Hv?oFlNfCi,,,,,
the crowd,kaV:aBD48),,,,,
the cup,tEG)@Z$Y;Q,,,,,
the date,L/#(/q%GAN,,,,,
the daughter,QukI/?PSZO,,,female child,female child,
the day,g17_Lz<k/%,,,,,
the direction,APXg@yKn0r,,,,,
the doctor,M)/T=Sz_-C,,,,,
the dog,Ia)u~m~MZJ,,,,,
the dollar,s5}0M?M!H:,,,,,
the door,m415DSy_ZP,,,,,
the dot,q[SDX[8Dmp,,,,,
the dream,i`h!WxqyRG,,,,,
the dress,w1@6ruFaLp,,,,,
the drug,K^]<.qy.rP,,,pharmaceutical,pharmaceutical,
the ear,mta1N=xd)3,,,,,
the east,dER%e$px0T,,,,,
the edge,QY[IduTgl0,,,,,
the egg,vAbts~o$oG,,,,,
the election,c2`9S#Ob-A,,,,,
the engine,QbYq)SJ|f~,,,,,
the evening,E4Dd[#SJ~O,,,,,
the eye,LO63f{jR4^,,,,,
the face,E6ZAVEx#s~,,,,,
the Fall,D`xglk9P0U,,,,,
the family,m~YjDh3czY,,,,,
the fan [appliance],y[*6_4]}2S,cooling device,,,,
the fan [person],L3QUOSBLka,admirer,,,,
the farm,ka:(+I@/-P,,,,,
the father,HT/fz!q2@3,,,,,
the finger,H|I9mhPXl),,,body part,body part,
the fire,wk-n+qt2/d,,,,,
the fish,P_O4ngd~6r,,,,,
the floor,x?TPj_0<d],,,,,
the flower,G_91_s?aUF,,,,,
the foot,"z/&[esq,/C",body part,,below ankle,below ankle,
the foot [measurement],jB<;EV%#Na,unit of length,,,,
the forest,h-Rl3QB4tR,,,,,
the fork,wer^%p1jpV,,,,,
the friend,tEff;qW{hm,,,,,
the front,q$`{ezhggd,,,,,
the game,"OU:rENT,m}",,,,,
the garden,NqcvvWRN&),,,,,
the gasoline,m=#6InNl.k,,,,,
the gift,ezij9@$Q4l,,,,,
the girl,E^puL2GTTU,,,young female,young female,
the grandfather,dvgGRl]^IT,,,,,
the grandmother,sI/g>m<X*c,,,,,
the grass,"FX,nJ0Cy&_",,,,,
the ground,"K[v,AsxKNT",,,,,
the gun,"F2Yu`)On,+",,,,,
the hair,DX+jrnXYw>,,,,,
the half,fuoI>v7qrw,,,,,
the hand,w|#3/Yb^3K,,,with fingers,with fingers,
the hat,gt_^(SwOlj,,,,,
the head,r^dwvUh;M>,,,,,
the heart,P/9)`pxDh0,,,,,
the heat,x&B94V0NVC,,,,,
the hill,l3Q4VKy4>!,,,,,
the hole,ixOFX9C~9>,,,,,
the horse,uJ@y1P9+V*,,,,,
the hospital,"qo@j/#SY[,",,,,,
the hotel,PAO{{lmK#B,,,,,
the hour,l].hU?l::},,,,,
the house,l/|9+2*?4D,,,,,
the human,A}EOU&`5{u,,,,,
the husband,G;zq>G2`?P,,,,,
the ice,bdfr:7o*l;,,,solid frozen water,solid frozen water,
the image,Q8p]U7^@#9,,,,,
the inch,DAze1|Ipm#,,,,,
the injury,CIi`QPb_P@,,,,,
the inside,Dp`}Y<$AbN,,,,,
the instrument,"z,Y)eVz.RU",,,musical,musical,
the island,I2-^@@R^j,,,,,
the job,J(+k}^NCAk,,,,,
the key,b2OYCX7x#+,,,,,
the kilogram,t;W2-gmtN2,,,,,
the king,C|zWsnwIFU,,,,,
the kitchen,"c}I,y!()v3",,,,,
the knee,Ae>$vqb==!,,,,,
the knife,xYM4]~z#x5,,,,,
the lake,kZsB&Z|3N@,,,natural,natural,
the lamp,s.J5oXBE~^,,,,,
the laptop,IM3Cg2yhBC,,,,,
the lawyer,J.v)<Bhi*I,,,,,
the leaf,HzUe>@FR`O,,,from tree,from tree,
the leg,E1vfl9y&Lh,,,whole limb,whole limb,
the lemon,yM7+0Bf))o,,,,,
the letter,u[AxH;y3bm,,,,,
the library,lQV?.qYMvG,,,,,
the light,D7isepc;~X,,,,,
the lip,"G,sqMyL_PD",,,,,
the location,QFLACRPI=i,,,,,
the lock,f*NcaXJg4x,,,,,
the magazine,i?N.ZH>Cp@,,,,,
the man,mG&`0K&/v.,,,,,
the manager,I:>v`k`Z#K,,,,,
the map,"f{5],PDp{U",,,,,
the market,O[TL}tSnU#,,,,,
the meter,I0G*17Hw~X,,,,,
the minute,Ns5]Z1e$r3,,,,,
the month,jhFV8B9]4$,,,,,
the moon,J`W>gsN7nr,,,,,
the morning,i<o1.~*2yU,,,,,
the mother,bQ^M#NB0A3,,,,,
the mountain,"f1&8&c7-@,",,,,,
the mouse,c-O}Rl1D}8,,,,,
the mouth,"w:C{8*a,,,",,,,,
the movie,kTe]l;F&Rg,,,,,
the neck,"K1,t_U8a~/",,,,,
the needle,w*E_L$FSW],,,,,
the neighbor,lYt`s1j6;F,,,,,
the network,Nx|]JFj2=|,,,,,
the newspaper,x&W:EDxseo,,,,,
the night,eXzPz-F.}m,,,,,
the north,K1JH(dml`2,,,,,
the nose,DwlN6o#d?.,,,,,
the note,"lvv:dx,bS8",,,,,
the noun,Bl~!QI@EZ^,,,,,
the number,pa/aVubv:|,,,,,
the ocean,hez>Q*5nFr,,,,,
the office,Fwu6|moShP,,,,,
the orange,O.x:iZqds^,,,,,
the outside,"i(^_|gUw,",,,,,
the page,f#pU5nxX>r,,,from book,from book,
the paint,O%JEKaY=C;,,,substance,substance,
the pants,"cG3{}C,3(*",,,,,
the paper,AXAwc|=g*E,,,,,
the parent,h5+&fnmO_4,,,,,
the park,FfAw~`89|U,,,,,
the patient,D>)c>:q|+1,,,,,
the pattern,Q0&+b~yO)E,,,,,
the pen,iYbU<HE@cT,,,,,
the pencil,hCJ=p@A[)a,,,,,
the person,Dd<G#qK-/.,,,,,
the photograph,dI-<M@J$o#,,,,,
the piece,d:pg8L%?jT,,,,,
the pig,i@Y>v4]HuY,,,,,
the plane,IQ}bbix]Q<,,,,,
the plant,"mM`I]a<vr,",,,,,
the plate,t}tBCxOdRn,,,,,
the player,vX6Jy^Alb7,,,,,
the pocket,MU(g6Egs-Q,,,,,
the police,s{|Z{<UuqT,,,,,
the pool,pvPK^?N^r6,,,man-made,man-made,
the pork,KFW5O+[.Hr,,,,,
the pound,wCJTg[%`n!,,,,,
the president,Du9dRT&2s~,,,,,
the price,jb^<zy%]g1,,,,,
the priest,"xVOn>W}Z,m",,,,,
the program,yBw6~#1AU1,,,,,
the queen,"E;/I5ns,c&",,,,,
the radio,N#L383d#zO,,,,,
the rain,KHp85nt*MA,,,,,
the reporter,h;dg1G[*~X,,,,,
the restaurant,oK5(8up#0Q,,,,,
the ring,Fnr?e|[18[,,,,,
the river,MF7zVp%wQ9,,,,,
the roof,Eu}hBE6DV%,,,,,
the room,"L&,9QGy4o>",,,,,
the root,vo%>tLyl3!,,,,,
the sand,u7o%F@&RiH,,,,,
the school,GS3fiv|^2n,,,,,
the screen,B7^H{qB`Gb,,,,,
the sea,Q/X}7Q7fG5,,,,,
the season,J97FY5d.BY,,,,,
the second,HrynD{o|%f,,,,,
the secretary,N=kf3J7w$=,,,,,
the seed,kgcIZ#+|Y.,,,,,
the ship,sAfU5+Gbi],,,,,
the shirt,k=b6AU4g4p,,,,,
the shoes,Cwbf@<iWMo,,,,,
the shoulder,tzKnYE]6{e,,,,,
the side,L_j#/WB|qO,,,,,
the sign,g(M}A_gM;5,,,,,
the sister,zP:=+6zd#g,,,,,
the skin,w}af$F%=|.,,,,,
the skirt,s5XYtLBG5%,,,,,
the sky,wp^!N9:Me#,,,,,
the snow,JydFkmSs<s,,,falling from sky,falling from sky,
the soap,e^;Xv5jEag,,,,,
the soldier,"A|:Mo425,:",,,,,
the son,o-z!oFpDDv,,,male child,male child,
the song,kO%/>N)+P*,,,noun,noun,
the sound,L#7Xy.nuCo,,,what you hear,what you hear,
the soup,dDn3lDS+>s,,,,,
the south,"eUXV,?dKvY",,,,,
the spoon,wMEj&8RMH.,,,,,
the Spring,z&l]M~@jD@,,,,,
the square,PaQE.bIx}w,,,,,
the stain,"GZ&,B{uF)%",,,,,
the star,FZ5+49Sq^#,,,,,
the store/shop,upr|bx<:2e,,,,,
the street/road,y!I6G0DF3D,,,,,
the student,c^CR><+w%(,,,,,
the suit,iM7<oADRU3,,,,,
the Summer,P1RO(0c6%$,,,,,
the sun,N<b0Yv_vuZ,,,,,
the T-shirt,nNxGN;x5ho,,,,,
the table,sIA$;*HEz%,,,,,
the teacher,HcF<u#)MkV,,,,,
the team,"rd[i,<cSFd",,,,,
the tear,E1}#Tu:};A,,,,,
the telephone,cEprt7hT#5,,,,,
the television,"ugzawJ,!si",,,,,
the theater,Bx}nf[=eXf,,,,,
the time,w8Gqm;6_>P,,,,,
the tire,C:tqf}{=]z,,,,,
the toe,I][#5qb|c:,,,,,
the tongue,n`)-2kw9de,,,,,
the tool,uD>+[$@o!$,,,for work,for work,
the tooth,r%]~T%inu$,,,,,
the top,y3@AY:N*L*,,,highest part,highest part,
the town,"D,klbC5F(m",,,,,
the train,M7x12>haI3,,,,,
the train station,n^VDpyw-4P,,,,,
the tree,h1YMHq~Pem,,,,,
the truck,C!n*Rw{aDZ,,,,,
the university,Aur~!UcrR/,,,,,
the valley,"Kd=MyiU![,",,,,,
the verb,l/b2{5nf9D,,,,,
the victim,"j+,p3`yVCG",,,,,
the voice,cxiI%=bpz3,,,from a person,from a person,
the vowel,|kQqy9OcP,,,,,
the waiter,"oh]Hd%,o,=",,,,,
the wall,bU.sm#|7!J,,,,,
the wave,nGC]C+.OSH,,,,,
the week,"i6,g-Zv_,N",,,,,
the west,COh=hRemw(,,,,,
the wife,LSfgr1g63W,,,,,
the wind,HK{L$yWXU|,,,,,
the window,57w~Bm`I;,,,,,
the wing,q]xFlSr)a|,,,,,
the Winter,plr*!A:I$F,,,,,
the woman,nq8AC>)F2H,,,adult person,adult person,
the world,"qy,mD.!?N?",,,,,
the yard,M9~z<-ya+W,,,,,
the year,Fy(xOJ~nxP,,,,,
they,"F,F=|aa]#w",,,plural,plural,
thick,su@2[fpk(~,,,,,
thin,Meh1jl&Bm6,,,,,
third (3rd),ig[*&M@+A^,,,,,
thirteen (13),"d-,1!`*qyN",,,,,
thirty (30),GU[OQpwTVd,,,,,
thirty-one (31),Q[;2Fh+M):,,,,,
thirty-two (32),kF`mGOl]g(,,,,,
three (3),Q=An0HQ0kf,,,,,
Thursday,u?i2R9[VLS,,,,,
tight,CeAnG.rz(),,,,,
to beat,OBsg6a_==&,,,strike repeatedly,strike repeatedly,
to bend,H&*8xtw02g,,,,,
to break,o}aGY*eG]B,,,,,
to build,"zf],EP1e3i",,,,,
to burn,C+QBUKae5<,,,,,
to buy,bMU7EUHSfG,,,,,
to call,i*~j#3EwSp,,,,,
to carry,kehwx#qww~,,,,,
to catch,lxhN~G}8XP,,,,,
to clean,QLya?=kqFW,,,,,
to close,x:T_apxNr>,,,,,
to cook,C&|o$zrf62,,,,,
to count,ejL]4`5w9j,,,,,
to cry,FoiWn}MvaF,,,,,
to cut,f.oBEyjEAH,,,,,
to dance,I[Vb;(pK#},,,,,
to die,bs6D1Ntnn1,,,,,
to dig,A5q!~iwP*C,,,,,
to draw,ERiLD-.T3g,,,,,
to drink,hUo#Rpy_.V,,,,,
to drive,h`5*<y3!ZV,,,,,
to eat,b7vJY[jlnA,,,,,
to explode,Cx5gAtKxg<,,,,,
to fall,v|j1StUZZ&,,,,,
to feed,U0~Zp$[mh,,,,,
to fight,"mE2n#,%bu)",,,,,
to find,z.8$r5Kx@4,,,,,
to fly,yD^pBvMEH],,,,,
to follow,"HAS,g{>Kh(",,,,,
to go,oqINo60aCN,,,move toward,move toward,
to grow,j=z_d/]X3>,,,,,
to hang,"e,}]0E]F|c",,,,,
to hear,fe+b-;G*ql,,,perceive sound,perceive sound,
to jump,KB!o>vich>,,,,,
to kill,hXl/ZYGAA},,,cause death,cause death,
to kiss,y.ZV}g:ns;,,,,,
to laugh,GHo(7Br?1P,,,with sound,with sound,
to learn,C>0Pk5LUTB,,,,,
to lie down,fqiZ9}Cw)5,,,horizontal position,horizontal position,
to lift,q&H1~.Pg),,,,,
to listen,l{u_VTC6F9,,,pay attention,pay attention,
to lose,ji8h08au*S,,,,,
to love,e8%I/[6sJ/,,,,,
to marry,Q0972hcxAi,,,,,
to melt,OdgT>igC/},,,,,
to mix / to stir,n[mv$ZrS]},,,,,
to open,zHXT=d*ua?,,,,,
to pass by,I9>0Jn7:Hg,,,move past,move past,
to pay,f$+$-g($%T,,,,,
to play,o>$]Sifz-@,,,,,
to pray,H))x1Q5Cue,,,,,
to pull,"J`,y/Lu{3c",,,,,
to push,by/aR-YQF:,,,,,
to run,J^TYIV?N~j,,,,,
to see,FbaZip$iL3,,,perceive with eyes,perceive with eyes,
to sell,q9Iow+BEc5,,,,,
to shake,AVq-gG;P-H,,,,,
to shoot (a gun),j}G|:)fH^I,,,,,
to sign,cjj]?mH-7O,,,,,
to sing,y{|o_a#SeO,,,verb,verb,
to sit,s@n!f8auV`,,,,,
to sleep,bZDG+*/t[Z,,,rest state,rest state,
to smell,w4HCA}#E)I,,,,,
to smile,dT)!mazy8$,,,facial expression,facial expression,
to speak / to say,DEx_AR!rx5,,,,,
to stand,Pk4udqjE;H,,,,,
to stop,p#ZB{dj1YR,,,,,
to swim,C&plq.;Mwd,,,,,
to taste,fY~]]1vA[h,,,,,
to teach,Jo}+`S0@?/,,,,,
to think,r@{1|m2=Ao,,,,,
to throw,s<13m?lcj%,,,,,
to touch,fxUuW#X%gQ,,,,,
to turn,"wvrq,>uYWE",,,,,
to wake up,LvH86zIFT~,,,,,
to walk,pP@5l#2)f[,,,,,
to wash,tBPLwTL?D5,,,,,
to watch,L>s_!xm/Se,,,observe actively,observe actively,
to wear,tUJ##P0do=,,,,,
to win,E_7iuhP2((,,,,,
to work,"tn;lX<,]7_",,,,,
to write,t3rNkNdLTQ,,,,,
transportation,gZotgHqSrP,,,,,
Tuesday,"Qg,W-2eJee",,,,,
twelve (12),"MY>z3,XW0-",,,,,
twenty (20),mC*p5N3v?q,,,,,
twenty-one (21),"d~QkAinP,S",,,,,
twenty-two (22),tG-uLOq!@4,,,,,
two (2),fn}o/6AbSh,,,,,
ugly,rtU3Do1W)2,,,,,
up,c&t:=m<b%i,,,direction,direction,
war,t3|smt6Uhm,,,,,
warm,DZ*UI8<|&I,,,,,
water,B9K&Q!h*<+,,,,,
we,Erq$^DZXhw,,,,,
weak,CF9j%N*;$@,,,,,
wedding,jf]RQ`/5GH,,,,,
Wednesday,jCvS2p^Gy#,,,,,
weight,I5g]OO(-o/,,,,,
wet,Lu#*5XW?iN,,,,,
white,dct|eBg$o^,,,,,
wide,A3s1#y:jj0,,,,,
wine,Q{cfmsm}*#,,,,,
wood,N$t*Qde)b^,,,,,
yellow,fvX*kw$K3(,,,,,
yes,pO{_`Mck|a,,,,,
"you [plural, y'all]",NiIRX[Ppr:,,,,,
you [singular],fI%=S?SA&L,,,,,
young,xIaK8eb>4n,,,,,
