key,guid,pronunciation hint,spelling hint,reading hint,listening hint,notes
first,Fz&k?qG~;),,,,,
five,b:M#@G?y&B,,,,,
flat,tL&YjU_XkE,,,,,
food,skM<T}F!*;,,,noun,noun,
forty,O%*aYFim@d,,,,,
forty-one,gT5W!r1&Y9,,,,,
forty-two,q>b(>/O)3f,,,,,
four,w:x^EaVeBY,,,,,
fourteen,eD6P$=/H_w,,,,,
fourth,J)Q;VK2@h{,,,,,
Friday,JuF;7|T_%9,,,,,
glass [material],z)<9Z}&EEg,,,,,
God,CB}HghLv<L,,,,,
gold,P3*%0BpxQv,,,precious metal,precious metal,
good,"cOcqy,B,,Y",,,quality,quality,
gray,kn0nQG$$@*,,,,,
green,Fi%Jf^PS9Q,,,,,
happy,K7VJ;IQ%Aj,,,,,
hard,IeTR4cr`Z?,,,,,
he,nCIQjgR.<I,,,male,male,
healthy,jtlpF-2nqF,,,,,
heaven,M+F:AdvH#%,,,,,
heavy,xH_upgY:~x,,,,,
hell,J*r$>0!EF-,,,,,
high,GSBeLauV!v,,,,,
hot,bauhPpFcc[,,,,,
I,ng`hcl$k78,,,,,
it,G$G#Zlz}Fd,,,,,
January,IZ]MsDmMNc,,,,,
juice,DzbX0A~b?E,,,,,
July,Bt:)j4mt?),,,,,
June,"b[=^,Ntlv2",,,,,
left,bSgnc|OYd~,,,,,
"light [opposite of ""dark""]",It{~v[m@iI,brightness,,,,
"light [opposite of ""heavy""]",DTWZt~zL/Q,weight,,,,
light blue,vi[?/~}/L:,,,,,
long,lYa_bQUshu,,,length,length,
loose,ix2_:>dLi?,,,,,
loud,HSI]x_($/q,,,volume,volume,
low,k+sHzJR$ex,,,,,
lunch,Iqthxo~!mZ,,,,,
male,ndAjeZf4MN,,,,,
March,Hpj4QJYB^w,,,,,
marriage,"P%[rb^C,O@",,,,,
material,E<&t&{=ec{,,,,,
May,KF:w;PxLHZ,,,,,
mean,q&s>ChTF;v,,,,,
medicine,LM(UuQ92nD,,,medical treatment,medical treatment,
metal,x!QAN8~u$<,,,,,
milk,mzSI`d9_.S,,,,,
Monday,Mnc}EbRGnX,,,,,
money,UX#j0qrdF,,,,,
murder,d^8=mvhiut,,,,,
music,th<1jJ+I@[,,,,,
narrow,uCEw_bn}ue,,,,,
nature,mh~j=UZCcV,,,,,
new,DX|0berP&^,,,,,
nice,Jb^>y-{7z6,,,pleasant,pleasant,
nine,bD5cS-lFm%,,,,,
nineteen,>}6u+nB|e,,,,,
ninety,xR;[syNqc,,,,,
ninety-one,l!xxE*AiIV,,,,,
ninety-two,G2_rg@ziw&,,,,,
no,vNC$PBu]8S,,,,,
November,mO|#_hD!$>,,,,,
nuclear,pS9T[8^zhX,,,,,
October,MRL((wX6]S,,,,,
oil,y.?>OPZ2n`,,,,,
"old [opposite of ""new""]",l:]H1|#j[S,not recently made,,,,
"old [opposite of ""young""]",hzbD<vhK/9,age of person,,,,
one,nx@_h2/e4S,,,,,
one billion,fVc_j1iN?g,,,,,
one hundred,IS]}V/#g!*,,,,,
one hundred eleven,"G(f,rS`9hS",,,,,
one hundred one,c5Xw-~HN2X,,,,,
one hundred ten,LPz?h6%<rg,,,,,
one hundred thousand,v~!MGnz!n>,,,,,
one hundred two,p~aV>WM}0l,,,,,
one million,+&)BF<e+0,,,,,
one thousand,x:|t3&Qc?L,,,,,
one thousand one,fHARGe(*UZ,,,,,
orange,"o#QS4ZZ{R,",,,,,
pain,n@EQIUz{q8,,,,,
peace,eKUGRB2gN|,,,,,
pink,f`mz>:aYk,,,,,
plastic,n6(^pPw_$d,,,,,
poison,zJ$[neJi(@,,,,,
poor,MMBhU5Q4X{,,,,,
prison,e^v=FA6]u&,,,,,
quiet,sgdSRBzkCN,,,,,
race [human group],ORT?=kqgcq,human group,,,,नस्ल can also mean breed (for animals).
race [sport],q0O%N}*yvK,competition,,,,
red,Fzlyu)T1.7,,,,,
relationship,b~Y$QR{=pg,,,,,
religion,r}2IGE6l3D,,,,,
rice,K0xj]j$q1K,,,,,
rich,u(<LuaY|j-,,,,,
right [direction],yQ]QEFy+N~,direction,,,,
sad,gw#VkQq@}q,,,,,
salt,kHJyLvLV@j,,,,,
Saturday,gox.E&2pd5,,,,,
science,f}P7{dc]-#,,,,,
second,G4C>Lv4&B:,,,,,
September,tgi)sVC^L,,,,,
seven,MYk54Ji>UX,,,,,
seventeen,AXodg*Z=VN,,,,,
seventy,k@fX+sb|!g,,,,,
seventy-one,g6[cKsKvTL,,,,,
seventy-two,M%}+Wj&g1j,,,,,
sex [gender],J#4wxo;j$&,male or female,,,,
sex [the act],jXf%u<NJy4,intercourse,,,,
shallow,zY<$E#3WE>,,,,,
she,q_D.J*<O$X,,,female,female,
"short [opposite of ""long""]",n2KT!m0KN3,length,,not long,not long,
"short [opposite of ""tall""]",v@1&JLW$XK,height,,,,
sick,drBC}sp+x5,,,,,
silver,A3h>n-wQq8,,,,,
six,"t;y:O|]us,",,,,,
sixteen,bD<bi~RzW:,,,,,
sixty,p:kq^(#Aix,,,,,
sixty-one,`Y)x%9hEW,,,,,
sixty-two,HFl}m_cGIr,,,,,
slow,B=g>y0Id+},,,,,
small / little,GC3YdQwvN=,,,small size,small size,
soft,"K5`#_y,@g%",,,,,
soil/earth [ground],r~Rm*f|%i`,,,"dirt, in the ground","dirt, in the ground",
space,Nm@2mLi^0E,,,,,
sport,"Qk,A4.E7]y",,,athletic activity,athletic activity,
stone,"Da@c8wu4,Z",,,,,
straight,jDDg!*v>-X,,,,,
strong,v@*hH%Fzur,,,,,
sugar,PV#*B78YZ-,,,,,
Sunday,LYO=Z=p5y(,,,,,
sweat,q1r(ANs7m;,,,,,
tall,"k%Yq,JiBaw",,,height,height,
tea,z<6}|c/;?O,,,,,
technology,N-JnJ.M2&/,,,,,
temperature,"cy8,+8REOV",,,,,
ten,"sSXu(,qZoj",,,,,
ten thousand,g70Q[_^8ot,,,,,
the actor,r0eH?t.aF(,,,,,
the adjective,Qxh{8e5<|/,,,,,
the adult,B|rx*aWteD,,,,,
the afternoon,CNAz;UEtT@,,,,,
the air,IeUKU8OX/.,,,what we breathe,what we breathe,
the airport,HL>Us)ncsB,,,,,
the animal,v2c9JYi!1%,,,,,
the apartment,xgPRtywXi,,,,,
the apple,hs6bjzHnPn,,,,,
the arm,KlVK[/iX#:,,,,,
the army,qh]Sd;LkW=,,,,,
the artist,z;`W:~r8LH,,,,,
the attack,N82e<&#&d<,,,,,
the author,q>zzVoGB%C,,,,,
the baby,I7)b<C5A_|,,,infant,infant,
the back [anatomy],HC5L<jB<y#,body part,,,,
the back [location],Bo`_CC2wi+,behind,,,,
the bag,yzMo?OH$zY,,,,,
the ball,tX.w<wtXwL,,,,,
the banana,Jg{x.f2nBc,,,,,
the band [music],"g@ud]G%l,s",,,,,
the bank,uQ;efTJfkb,,,,,
the bar,e7~EA$_JFo,,,,,
the bathroom,Pw1N51uwqN,,,,,
the beach,"d,!Fk+;_?s",,,,,
the beard,cjoRX/^hk(,,,,,
the bed,h@a4;Ay@77,,,,,
the bedroom,Djd?n*&JGI,,,for sleeping,for sleeping,
the beef,p[n7Jhs2$$,,,,,
the beverage,"zp)I1Ak2,5",,,,,
the bicycle,yH3w>3x~U+,,,,,
the bill [bank note],lASPO]$Jsc,,,money,money,
the bird,J&mo8~ip#Q,,,,,
the boat,he3ag5<)i:,,,,,
the body,FjHJT!nfJ_,,,,,
the bone,B$*s|XHz`g,,,,,
the book,"K3.,#,XUQ}",,,,,
the bottle,"K[S*,DJ)(<",,,,,
the bottom,eJ(KDwr7mH,,,,,
the box,I}wn&R(>q6,,,,,
the boy,gNorgp6QvY,,,,,
the brain,Goe8VJNJ=;,,,,,
the bread,nzfDNCStw%,,,,,
the bridge,d!)(>Svg?u,,,,,
the brother,lA_|=OC$]R,,,,,
the building,p8B&8w004K,,,,,
the bus,gMt%}{hjpk,,,,,
the cake,LR[s7I/^P+,,,,,
the camera,DX}$@017z+,,,,,
the camp,Lm|3|U0-]&,,,,,
the car,HFq`kvu:lR,,,,,
the card,"UH::o%,=B",,,,,
the cat,"G,IlQGt@G",,,,,
the ceiling,"lb;5`B,}t#",,,inside,inside,
the cell phone,p5^E?%I;Rl,,,,,
the centimeter,cwL?imV7SO,,,,,
the chair,m)(2)pD+x>,,,,,
the cheese,"cn#{I{}yq,",,,,,
the chicken,D!!{SQ;SJi,,,,,
the child,KbH0%]kDZu,,,older,older,
the church,e;C5c]X!DJ,,,,,
the circle,bP(&X:$GF,,,,,
the city,H)-:(V^&*F,,,,,
the clock,eonjoiZXZT,,,,,
the clothing,cY5W(ne/z_,,,,,
the club,M``X7DmN_O,,,,,
the coat,t)2u22..k9,,,,,
the color,MJJ[P*B/e$,,,property,property,
the computer,JUhah`!W%g,,,,,
the consonant,h-8*|B@5J$,,,,,
the contract,P*duv?HvG?,,,,,
the corn,Kwh47Dhny-,,,,,
the corner,Rc~p&g%rmA,,,,,
the country,OF{(H:1{2<,,,,,
the court,HG=mMcAr{~,,,,,
the cow,toW=5_ET*|,,,,,
the crowd,J?I=H&CJJl,,,,,
the cup,w:$*#+-g{b,,,,,
the date,Ljsc]cD;wy,,,,,
the daughter,wta9`6`>|E,,,,,
the day,xRA51FxET4,,,,,
the direction,d~Db4t<:jG,,,,,
the doctor,f!xEv$>g.M,,,,,
the dog,M%1~[Fw5$O,,,,,
the dollar,CMPEmNwhc%,,,,,
the door,q1ez|dp$|x,,,,,
the dot,J2L~=F[Tq{,,,,,
the dream,"bReS;1c,-l",,,,,
the dress,yn9TUUJz~B,,,,,
the drug,Mj*ivqFh#[,,,"substance, general","substance, general",
the ear,A3ISP_}-|h,,,,,
the east,m]#:p*$#bf,,,,,
the edge,tlxhIN*ZSd,,,,,
the egg,C%_T~ZM+xH,,,,,
the election,D@g&VS9C(<,,,,,
the engine,Ms.[4*eT1V,,,,,
the evening,Ag8mNAQN:N,,,,,
the eye,etBCnWt)mY,,,,,
the face,cC?}8^vR1/,,,,,
the Fall,uQ+hlo>9G+,,,,,
the family,l1Y%~QDpC&,,,,,
the fan [appliance],u<fEOV-g<W,cooling device,,,,
the fan [person],"ou,|FTt{Bk",admirer,,,,
the farm,B3br>.v8u{,,,,,
the father,qegs3e2(`z,,,,,
the finger,D0-B&*SiWk,,,,,
the fire,t;!c-UKv9(,,,,,
the fish,"h-4*LR,nrY",,,,,
the floor,f}@rRy0R5S,,,,,
the flower,wP!A#4*>;9,,,,,
the foot,GZ>5^|cH?e,body part,,,,
the foot [measurement],gL8&Tp^(%;,unit of length,,,,
the forest,uH=p5`(@hn,,,,,
the fork,jVq$Xh%pqp,,,,,
the friend,j1{p~%%FkL,,,,,
the front,fSToFK2dB1,,,,,
the game,Ba8o}f3Ng:,,,played for fun,played for fun,
the garden,Gz~|=@As*q,,,,,
the gasoline,hxQMk-j69X,,,,,
the gift,BQUyZJJp.!,,,,,
the girl,nx&dBE/?iM,,,,,
the grandfather,lo@GY$+%|a,,,,,
the grandmother,PC1N4A!]_),,,,,
the grass,kBf<&)wLkk,,,,,
the ground,s<>|1z{$I#,,,,,
the gun,"CWM,`-Ge#,",,,,,
the hair,P/[O%QBKZY,,,,,
the half,cUdm`JZql6,,,,,
the hand,oQhPBG&re6,,,,,
the hat,QkIqk`t{o/,,,,,
the head,"bP4Ot(0%},",,,,,
the heart,zp/nT0O6*U,,,,,
the heat,LZy<Spt3fc,,,temperature,temperature,
the hill,k.@r#>]zqK,,,,,
the hole,f5}zE/%!f[,,,,,
the horse,<lzz`iw4J,,,,,
the hospital,caHu+Kje.Y,,,,,
the hotel,K;n{m)?p_?,,,,,
the hour,H<XWHg9(?W,,,,,
the house,}*V*+FVn-,,,,,
the human,zE]}N8F_3;,,,,,
the husband,"b$W$.,f(jj",,,,,
the ice,N.+O.XZ_f+,,,frozen,frozen,
the image,"L[uTT,<}dg",,,,,
the inch,wWDo9!nw3Z,,,,,
the injury,vzfN)~oCw0,,,,,
the inside,F)$e*}OxJe,,,,,
the instrument,E^zHO8bIOV,,,,,
the island,Ac*N^k%RZs,,,,,
the job,ir!(>gC}6C,,,,,
the key,wnThtI>a!O,,,,,
the kilogram,l`D$sj2yZZ,,,,,
the king,zm(j)WVQ|N,,,,,
the kitchen,xu#M1KSU6C,,,,,
the knee,GqIemm/(p2,,,,,
the knife,"w?,p=Q3Mzf",,,,,
the lake,Nhbh$d{r@w,,,,,
the lamp,lH[a}~DrX!,,,,,
the laptop,B<f:z5Q>ie,,,,,
the lawyer,LR:zAJ&n;A,,,,,
the leaf,P[*dSo#AH],,,,,
the leg,lGU[w8haFX,,,,,
the lemon,"yMu#,D_7+z",,,,,
the letter,r0yJ/_#Vl3,,,,,
the library,e#&l_5s:q*,,,,,
the light,GVmBRk3sH<,,,,,
the lip,tu3L3a59*e,,,,,
the location,Hp`bO8V2cW,,,,,
the lock,l+H(p4VJLA,,,,,
the magazine,"<Nw@,=}cU",,,,,
the man,pbmhs3$_W|,,,,,
the manager,MzCxs&?YRP,,,,,
the map,KKe7Ny(sXl,,,,,
the market,MxRh>|LAJe,,,,,
the meter,"d_,d_blCHo",,,,,
the minute,"c|&U`=rt7,",,,,,
the month,sacv/t7^1v,,,,,
the moon,fAh8laXdpu,,,,,
the morning,D`IwY2-%/,,,,,
the mother,lZx?X`mxnq,,,,,
the mountain,tnhVy31}l`,,,,,
the mouse,bUU4;D>WzV,,,,,
the mouth,eS]5VK%M%/,,,,,
the movie,m9*]p>qS@`,,,,,
the neck,Nuv_kVWk_m,,,,,
the needle,ATEOln?:>;,,,,,
the neighbor,p>m4t*m>:g,,,,,
the network,Eh${4oN<{,,,,,
the newspaper,"rUDQfJ#,n[",,,,,
the night,"pm-T`,%R!=",,,,,
the north,gXTp+Bh9Oe,,,,,
the nose,BUup{|l$Fr,,,,,
the note,Pn&<}$0}h&,,,written message,written message,
the noun,g6%vyB%{i5,,,,,
the number,nx==]>7NKX,,,,,
the ocean,"F?h,3jtgVN",,,,,
the office,L~C$k#bRdx,,,,,
the orange,gzGUGWERnG,,,,,
the outside,f-YQ)DWyW&,,,,,
the page,tc5%*OX>2J,,,,,
the paint,D<9gt&ho8],,,substance,substance,
the pants,s/TbPzLC^j,,,,,
the paper,snxHHXd.w1,,,,,
the parent,Pt5J*4^IYc,,,,,
the park,t[v.H)$%o5,,,,,
the patient,nz`K[z0?y!,,,,,
the pattern,jrBaxxClb`,,,,,
the pen,"P3N^T,Oq@g",,,,,
the pencil,D.42|`<=TH,,,,,
the person,HLz07#[sRc,,,,,
the photograph,G>gc4VpSxM,,,,,
the piece,ka0}!Ql<oc,,,,,
the pig,ufn)lv.P}g,,,,,
the plane,KcWm4jUG-o,,,,,
the plant,QW5]`N9}Dh,,,,,
the plate,Iaa49|Ymcj,,,,,
the player,]4tMXG%Xu,,,,,
the pocket,I6%Iz]p+]!,,,,,
the police,n0/tsvAhc-,,,,,
the pool,wl8kzp_<x+,,,,,
the pork,CC?<A:>a@<,,,,,
the pound,HvjfC/$@j*,,,,,
the president,go8udkU$/p,,,,,
the price,k#8&Gq}YMV,,,,,
the priest,uq+:<~<{!c,,,,,
the program,In$&eqb@MD,,,,,
the queen,F@rBi6UPl4,,,,,
the radio,"r,(+fZu6KT",,,,,
the rain,rH>lm|]>-H,,,,,
the reporter,h}t79+%n#`,,,,,
the restaurant,IsKL>aDVfI,,,,,
the ring,l.WFwT!;tL,,,,,
the river,szMn_]Me4h,,,,,
the roof,gKgXG4[11|,,,"outside, on top","outside, on top",
the room,E05UJUYtHf,,,general,general,
the root,e^T_QmH>OS,,,,,
the sand,wDD.-=W;JY,,,,,
the school,h%LndmIyIQ,,,,,
the screen,I+NO.QaXoe,,,,,
the sea,Nc4;Wvi#b.,,,,,
the season,GmEIh+w5Qg,,,,,
the second,N5jG.|-M@%,,,,,
the secretary,A}J}sJdm?.,,,,,
the seed,ejiX>7jIr^,,,,,
the ship,QzIxbbp5Q5,,,,,
the shirt,O:6LP+|F4r,,,,,
the shoes,q_HuW[;Gsv,,,,,
the shoulder,ux*#Mk`?bF,,,,,
the side,Olir^YaD*{,,,,,
the sign,xZXNi0!#0q,,,,,
the sister,MHl2C:KHW6,,,,,
the skin,Pc.(lt43Qi,,,,,
the skirt,h?2_6bue*},,,,,
the sky,"xh%,F-J0vV",,,,,
the snow,uG:n{Im)tv,,,falls from sky,falls from sky,
the soap,xb*(5(B.1(,,,,,
the soldier,vnnTm?[.Rp,,,,,
the son,"j+CyEM,))T",,,,,
the song,ws8Zs<dYG,,,noun,noun,
the sound,OFbTMU7zn1,,,any noise,any noise,
the soup,ppC433vsgL,,,,,
the south,Ql]CJZU&L,,,,,
the spoon,pTt9muVH]+,,,,,
the Spring,gd{uE*6v/@,,,,,
the square,ujdj@5M$*M,,,,,
the stain,i`L/kM{*R6,,,,,
the star,L$:V:xu7aA,,,,,
the store/shop,bZ>KfD2jAK,,,,,
the street/road,t~.;-Vvcn+,,,,,
the student,dUc4U^ZbF-,,,,,
the suit,f.var]@^e^,,,,,
the Summer,jd!$hfw$JT,,,season,season,
the sun,ML;?K{W^8f,,,,,
the T-shirt,Po/BS3pa:6,,,,,
the table,njP8wL]0Qe,,,,,
the teacher,H>D*p/U;fk,,,,,
the team,"J+0IIW,Qr!",,,,,
the tear,u?Pi9`rJi),,,,,
the telephone,hb1[Sb/xd/,,,,,
the television,"c~2`P4bpc,",,,,,
the theater,K>DjB.M!h|,,,,,
the ticket,bw)H~2h&Uh,,,,,
the time,Je*X.3njM(,,,,,
the tire,A?Lo-5Y.gw,,,,,
the toe,fE;mQAQ?wn,,,,,
the tongue,xqXSaq&DT{,,,,,
the tool,dR/<G6EocV,,,,,
the tooth,r?S^xvJ/Hj,,,,,
the top,mO7(k(Q<$9,,,highest point,highest point,
the town,KtJb`kKWK*,,,,,
the train,w]m<9VB004,,,,,
the train station,Din[}Wetq8,,,,,
the tree,Q`1DlY*H8V,,,,,
the truck,"G2N>QZ(,[]",,,,,
the university,mbaVBa4qQ?,,,,,
the valley,KG?=;s)`6s,,,,,
the verb,ob8ZCmQ2pt,,,,,
the victim,IC8wDsi4~!,,,,,
the voice,"K>&-V|;=,U",,,from a person,from a person,
the vowel,NCVl32eBf0,,,,,
the waiter,L7VG|8-gH*,,,,,
the wall,M?GbI{3~UA,,,,,
the wave,wWPMQr|-1x,,,,,
the week,oDBn(oiTHm,,,,,
the west,wT;-8MRM{G,,,,,
the wife,h/).k]iB{#,,,,,
the wind,u^4[Nay)J0,,,moving air,moving air,
the window,E$|?AU8c@i,,,,,
the wing,JN_jX4[*EK,,,,,
the Winter,sc7=F1S<i},,,,,
the woman,BydZrVP7gx,,,,,
the world,qEO[];Pluh,,,,,
the yard,"K#w?u?(,Av",,,,,
the year,n%_$rZ<0xd,,,,,
they,Af5#%4`-]^,,,,,
thick,fy22|*(x6B,,,,,
thin,sC;PNe4exR,,,,,
third,"Q.u}z}L5=,",,,,,
thirteen,ye)<]|lNZm,,,,,
thirty,jSs;V4.OF],,,,,
thirty-one,q`Jy34w`P$,,,,,
thirty-two,fB`^P{driN,,,,,
three,vkX?/%s=fa,,,,,
Thursday,j969I1F<e*,,,,,
tight,"fFm&O1^r@,",,,,,
to beat,C_6Ol.y6cQ,,,,,
to bend,BW?iF-9r88,,,,,
to break,Gjqnj6ep>t,,,,,
to build,CZnrb/wvI.,,,,,
to burn,A_p;t>*wBt,,,,,
to buy,dXvJ?MZl?$,,,,,
to call,I&t-FP9=w|,,,,,
to carry,n~@l`4YUb~,,,,,
to catch,u<b^F<I>lk,,,,,
to clean,osT}aMB;S>,,,,,
to close,G.+m?zNe-9,,,,,
to cook,lJ}Mp|c[gE,,,,,
to count,ePJJf)<`uE,,,,,
to cry,E)gVZWGO}L,,,,,
to cut,E`:7qJ@me!,,,,,
to dance,fa!.&K[=31,,,,,
to die,y@4{.0C16(,,,,,
to dig,g%3VQ{)erm,,,,,
to draw,n`+P^%Ll|Q,,,make a picture,make a picture,
to drink,uS96`*`L|8,,,,,
to drive,MD40f7|cTU,,,,,
to eat,bC<rt+tsw8,,,verb,verb,
to explode,CoOvY9?P%1,,,,,
to fall,E[T9$ap2IB,,,,,
to feed,o^$DlI07Qb,,,,,
to fight,B3HE%LOMrI,,,,,
to find,j)>d1gp3U[,,,,,
to fly,mbhLAbcg*N,,,,,
to follow,"/56,x^0!5",,,,,
to go,M2RFQ)ATx$,,,,,
to grow,q]8yMHXfC:,,,,,
to hang,vw5]rq%WOI,,,,,
to hear,d%l@@M_mJ1,,,perceive sound,perceive sound,
to jump,g!95!z<F;$,,,,,
to kill,g;f*9dI.tU,,,,,
to kiss,w!;M_fTj*|,,,,,
to laugh,rXkeha=(`[,,,,,
to learn,n&xXs$RJOl,,,,,
to lie down,N26s:i5;t!,,,,,
to lift,j6)U+c^J36,,,,,
to listen,KH746[]mf%,,,pay attention to,pay attention to,
to lose,EfI`%cc5dQ,,,,,
to love,Q51!HNAv[*,,,,,
to marry,gzBx7}C-..,,,,,
to melt,eqOwS`i&A_,,,,,
to mix / to stir,uI_2G$X9no,,,,,
to open,O]6l)0B^a:,,,,,
to pass by,F6W9@QYxWR,,,,,
to pay,q_slO{e1SO,,,,,
to play,j)W4pguN7w,,,,,
to pray,"p<2,^4UC~c",,,,,
to pull,ztT<yJ8FXE,,,tug toward you,tug toward you,
to push,EvTe#<_KqA,,,,,
to run,i<>+geUbT7,,,,,
to see,wIp`0tvUrD,,,perceive with eyes,perceive with eyes,
to sell,t%ozV[s8$$,,,,,
to shake,qBkrLL7xJ%,,,,,
to shoot,oJEym;!gO&,,,,,
to sign,Bn$Ght6{i>,,,,,
to sing,blZI&w8`H),,,verb,verb,
to sit,"iS5vV-,eww",,,,,
to sleep,z?WqD!]2v+,,,,,
to smell,gEZ760:dP|,,,,,
to smile,rbAf34Oegb,,,,,
to speak / to say,qmLb_0}hM,,,,,
to stand,LzP[(GMBAU,,,,,
to stop,i?:mV#k7f*,,,,,
to swim,vEwkB%kNob,,,,,
to taste,LK4[mNGYXz,,,,,
to teach,q(/s)BlOFK,,,,,
to think,"Njp`wo$Jd,",,,,,
to throw,mT/3#e}d4F,,,,,
to touch,hY1{$GHfb/,,,,,
to turn,GRt&/Kg2dX,,,,,
to wake up,mwYE&LCj{3,,,,,
to walk,nwz|!u+iU7,,,,,
to wash,"gU[a,FNujK",,,,,
to watch,w9moWhI6p1,,,observe over time,observe over time,
to wear,wZQMv[f.LF,,,,,
to win,"r8gi%F=o,O",,,,,
to work,"uMJ,+gDE|Z",,,,,
to write,G0IM.a:^:y,,,,,
transportation,gCt5+q#[rA,,,,,
Tuesday,fDrp?5fxW/,,,,,
twelve,d;YrKn(=PV,,,,,
twenty,"h|QtiIdA,_",,,,,
twenty-one,D9`(d{_5lO,,,,,
twenty-two,nLj4Axo)j/,,,,,
two,b2xFO0wBeB,,,,,
ugly,b=D]bEY2#p,,,,,
up,E?i7ECxw)w,,,direction,direction,
war,"gYXri6H,0]",,,,,
warm,Bm}rI>f<Ma,,,,,
water,Q|wliaiT1E,,,,,
we,j2wX0)US;,,,,,
weak,f/FnO.i?NC,,,,,
wedding,yo.Zl*@(/h,,,,,
Wednesday,"L-WH?g1R,8",,,,,
weight,EI%(Vly*nz,,,,,
wet,"H_x|XN,(Jv",,,,,
white,q[BUckX7Gi,,,,,
wide,i;0<uLgte;,,,,,
wine,w):/aRE`yn,,,,,
wood,v~Wbo(%@cv,,,,,
yellow,rSozfQfR?p,,,,,
yes,zm/U)6H*2-,,,,,
"you [plural, y'all]","dj8?%,$BP5",,,,,
you [singular],f<oOnu^h]6,,,,,
young,fTZ;0)MPn%,,,,,
