key,guid,pronunciation hint,spelling hint,reading hint,listening hint,notes
the cake,xkB9F.a#+%,,,,,
the camera,p]8l~wZbKc,,,,,
the camp,qy@(^^G_$_,,,,,
the car,Eh8(XcwnIe,,,,,
the card,l~&1~CfO+:,,,,,
the cat,dH$O(!y.lH,,,,,
the ceiling,"BTDF)H,)^V",,,,,
the cell phone,D+FAyIDbC9,,,,,
the centimeter,"jHGw+,_+;*",,,,,
the chair,potn|TM1YM,,,,,
the cheese,id0}rW>Fxx,,,,,
the chicken,Uu/Hy_~o;,,,,,
the child,h@t$8iD}LE,,,,,
the church,jkDNAbKJGO,,,,,
the circle,DuI%eI|70g,,,,,
the city,N~rexaX]Cu,,,,,
the clock,"c^:%8BO,|u",,,,,
the clothing,BR1#)%x%U.,,,,,
the club,zE!]%!IG$d,,,,,
the coat,L#`/~)qrDC,,,,,
the color,maMtQY/B]d,,,,,
the computer,r{@nt(yH8r,,,,,
the consonant,cJiJD>`O~.,,,,,
the contract,imN=4A]]W`,,,,,
the corn,"$S5,:o8<1",,,,,
the corner,zY3K:%ackC,,,,,
"the country (USA, France, etc.)",e37FYeUzm1,,,,,
the court,eU<&vrM+M.,,,,,
the cow,kG{%{A.uXA,,,,,
the crowd,z[fP5^:9x.,,,,,
the cup,wTmR9to9[},,,,,
the date,xCo+~_(.&g,,,,,
the daughter,v@aP7JRv;^,,,offspring,offspring,
the day,eC[mRYYjoU,,,,,
the direction,nvFl(4npl?,,,,,
the doctor,"K%z,|2+Jfl",,,,,
the dog,IuYq1P>302,,,,,
the dollar,f.zSd__3*G,,,,,
the door,AxI3;W&|LS,,,,,
the dot,"pPx,&Mc$Pa",,,,,
the dream,FasnHN3Y=L,,,,,
the dress,kodRD{2kw2,,,,,
the drug,:(2V_F+^H,,,,,
the ear,bW+`b_*UVg,,,,,
the east,w=+7BEd#mZ,,,,,
the edge,n6yS4ojw+g,,,,,
the egg,H3YR.NK3nN,,,,,
the election,g`olpE!A*F,,,,,
the engine,P~nd^}`O79,,,,,
the evening,uBm~/WY%e&,,,,,
the eye,gZ:g_;E0?L,,,,,
the face,tT}n^gIP_`,,,,,
the Fall,s$kZ58BH;n,,,,,
the family,PKD@0Y|r~o,,,,,
the fan [appliance],vO~Z5y%wD6,cooling device,,,,
the fan [person],BX_v`)g5t),,,,,
the farm,PUXHC!5909,,,,,
the father,D-nj^8Sju?,,,,,
the finger,Ik[%)[*zse,,,,,
the fire,y=lXCIw#1J,,,,,
the fish,Fy;eZN22c8,,,,,
the floor,AHQ*4#Oh#j,,,,,
the flower,wJpskZU{k8,,,,,
the foot,rt34I5s1Xa,,,body part at ankle,body part at ankle,
the foot [measurement],"H~F3,E{Ek-",unit of length,,unit of measurement,unit of measurement,
the forest,PlpCc#1#j$,,,,,
the fork,PHaA#b/upi,,,,,
the friend,FsqfRqxktm,,,,,
the front,G$$p%ZH3^:,,,,,
the game,ufX;!cPSt0,,,,,
the garden,npVfe;F54N,,,,,
the gasoline,d7XGxXs@^1,,,,,
the gift,rcd0+-vvj_,,,,,
the girl,FoNT.I9+QU,,,young female,young female,
the grandfather,G+Q?X3d=2!,,,,,
the grandmother,=LN_2}`]D,,,,,
the grass,tE~H>V~FE),,,,,
the ground,"b=,Y{jQP?c",,,,,
the gun,EiQ<j>t17l,,,,,
the hair,k|-3qE6M#_,,,,,
the half,q/$<ir+=oT,,,,,
the hand,qDkVV)aq0r,,,,,
the hat,qPP^e+Kh?D,,,,,
the head,"nE*I,h<6(%",,,,,
the heart,LcIN4`Sp8.,,,,,
the heat,QU3#EMRh~5,,,,,
the hill,"l,V*e>G+x@",,,,,
the hole,E4b+rg3Uux,,,,,
the horse,P2WAArLG:q,,,,,
the hospital,fT1D3b[tD/,,,,,
the hotel,d=s)iqnv{O,,,,,
the hour,C]P?[qXQdm,,,,,
the house,jbx8Dq>8G.,,,,,
the human,p>O?`?`/kj,,,,,
the husband,Ma9On>?$(:,,,,,
the ice,RgHc&yE$AS,,,,,
the image,Ln4M4q*=7z,,,,,
the inch,"B,IM(=`Ur@",,,,,
the injury,zT2_PB>C8$,,,,,
the inside,g`MhU&aI?h,,,,,
the instrument,c?o|23c9zR,,,,,
the island,[e;fJ(~a5,,,,,
the job,"m81YY,;MZf",,,,,
the key,"lC~Co%>,KP",,,,,
the kilogram,QJny>tu#lE,,,,,
the king,MuK7rUAy7S,,,,,
the kitchen,uRB0_&{Sf_,,,,,
the knee,I7Jv(d7J1[,,,,,
the knife,"C9|&W<8{,q",,,,,
the lake,t{-caI0BVW,,,,,
the lamp,d4R2Y1l&dF,,,,,
the laptop,r)Q.c1gKJu,,,,,
the lawyer,"x,p>O!&}n}",,,,,
the leaf,"p.),>=1Y?+",,,,,
the leg,mptF9Ru%Oy,,,thigh to ankle,thigh to ankle,
the lemon,exwm[rj=t:,,,,,
the letter,MRnK(QTrf],,,written message,written message,
the library,J{iUF@f6D;,,,,,
the light,jtt1.hU@I&,,,,,
the lip,kI;vO+:].],,,,,
the location,dFGtw.h6>_,,,,,
the lock,m%PL2n9lx*,,,,,
the magazine,kXCj8;$Yh/,,,,,
the man,QdYk.Bxs$<,,,,,
the manager,EA1(4.cLbM,,,,,
the map,QRi13an)}G,,,,,
the market,k}cFMOt[IG,,,,,
the meter,w76M-70!p%,,,,,
the minute,g#>mj4J<+v,,,,,
the month,j7xU/(X@X?,,,,,
the moon,dSFS0HeVQe,,,,,
the morning,"nk=U/8,~OE",,,time of day,time of day,
the mother,"HWA2?+T,Lj",,,,,
the mountain,l1OE@J>HUM,,,,,
the mouse,Alu*vWu_}Z,,,,,
the mouth,h{5{A@p+.l,,,,,
the movie,sC$^Gwy7jV,,,,,
the neck,mb?IX5*+m},,,,,
the needle,Q>>Li`=fQ2,,,,,
the neighbor,rYR0.)O{JJ,,,,,
the network,"G,w0Tur3Ee",,,,,
the newspaper,u2G;D!Sz|k,,,,,
the night,p?#%pK44cm,,,,,
the north,b4[nJv%l7h,,,,,
the nose,ff8>z&~83;,,,,,
the note,u_Ex@7VBgQ,,,,,
the noun,eML/)T<6&c,,,,,
the number,wkgiXng5`~,,,,,
the ocean,CXX2EJ77>f,,,,,
the office,b/nZ7[W`WK,,,,,
the orange,yDvd$T8qI%,,,the fruit,the fruit,
the outside,le-jzWrjeD,,,,,
the page,Rf4o*]OBg7,,,,,
the paint,A|j1ITr;HH,,,,,
the pants,A1hRg0CO%W,,,,,
the paper,E@:-_NZC7!,,,material for writing,material for writing,
the parent,"yv,~(d?aW-",,,,,
the park,"y}u7P,T|VT",,,,,
the patient,"eb>;=JQu,P",,,,,
the pattern,OD?QacYR@v,,,,,
the pen,I+u+eEbh5#,,,,,
the pencil,v(S{JI4s]&,,,,,
the person,QBo`FlHZ5`,,,,,
the photograph,Ff6-[9Se8X,,,,,
the piece,bFUc1ARl!>,,,,,
the pig,oZXaNP(Kkf,,,,,
the plane,GHdLEfy/{P,,,,,
the plant,DEGw)a`XZ%,,,,,
the plate,"DdaPs^,-EL",,,,,
the player,f1PwH9Mlq,,,,,
the pocket,"l6&=Yb,-NB",,,,,
the police,BRh5+):nJn,,,,,
the pool,q-g@0+o=F^,,,,,
the pork,Oc2ptnT%s{,,,,,
the pound,A=+4*+:FNY,,,,,
the president,Nx|Q+NF/;Q,,,,,
the price,ybY89Y>[fV,,,,,
the priest,FUdedKns%I,,,,,
the program,du%9lLBTcj,,,,,
the queen,ozBB3!LK`2,,,,,
the radio,wR:KxIqz~e,,,,,
the rain,P6(5<8T$M`,,,,,
the reporter,wBHq@-07}g,,,,,
the restaurant,cyDK[{%Di),,,,,
the ring,"t5]<A&u,|G",,,,,
the river,Da}_fG:9CG,,,,,
the roof,NGeXdOgoM^,,,,,
the room,H^QBgW{ger,,,,,
the root,ns3C0EAeKm,,,,,
the sand,g)^50jJ|d9,,,,,
the school,oFSlN}}bb!,,,,,
the screen,h^<lb60c3$,,,,,
the sea,Q!Co{-Oh%S,,,,,
the season,"giA*1+~-,O",,,,,
the second,vfc1O^[(u8,,,,,
the secretary,jy&~rCw|8Z,,,,,
the seed,J&v)q[:OId,,,,,
the ship,"A/S@[,t$jL",,,,,
the shirt,q*=WE(PRB%,,,,,
the shoes,n[+a1ha6ae,,,,,
the shoulder,H31NZ~T{<},,,,,
the side,n;k5xa.J1s,,,,,
the sign,yOG$2)EOZ%,,,,,
the sister,ryCOC]?Xlb,,,,,
the skin,bhIP`NQ>@o,,,,,
the skirt,"eZ,sEEQhS<",,,clothing,clothing,
the sky,g;LDNNLGt},,,,,
the snow,gI422hYn^/,,,,,
the soap,hF)xFy@`(s,,,,,
the soldier,eLKxGu&NC2,,,,,
the son,MI&9[X&Tus,,,offspring,offspring,
the song,AqN#{4<8P),,,,,
the sound,J8!9Z@dhGg,,,,,
the soup,"n)>*F,4p1{",,,,,
the south,tR2.%-6Q}t,,,,,
the spoon,"f~&QPXyF@,",,,,,
the Spring,m+Ye|ClX`+,,,,,
the square,id0O9C{t)`,,,,,
the stain,Mk73m/w)~R,,,,,
the star,jhUl+&NjDG,,,,,
the store/shop,r)`AqDpVCf,,,,,
the street/road,"bMGOt#cs,l",,,,,
the student,hcU|62_c-a,,,,,
the suit,c<vMq_4%vt,,,,,
the Summer,"yt`J?kh*2,",,,the season,the season,
the sun,Ib)2}9xP32,,,,,
the T-shirt,c$Y0*HuhRf,,,,,
the table,K-$#VU{?LA,,,,,
the teacher,KWOBv$cP-a,,,,,
the team,"Ln.MV@7,1K",,,,,
the tear,q|CXx{ylqs,,,,,
the telephone,h)$$HSpfui,,,,,
the television,E[kA?#ThI),,,,,
the theater,g>z~X`>Jj!,,,,,
the time,Om+sK53Yti,,,,,
the tire,odJK<9>7b7,,,,,
the toe,hD/(95?:@<,,,,,
the tongue,AlS9C>&yGU,,,,,
the tool,gu)*!J&h.7,,,,,
the tooth,JP*k}TF8R@,,,,,
the top,JPu&cdP/@q,,,,,
the town,H37#<GM3]v,,,,,
the train,CS2:rsgD>W,,,,,
the train station,v6lq/k*ID2,,,,,
the tree,"D/VXRMyb?,",,,,,
the truck,GPhcv!TsiB,,,,,
the university,QY]zp=4/cQ,,,,,
the valley,QU#eg8{#X9,,,,,
the verb,y+voZD1I%3,,,,,
the victim,l(%>#9SIC~,,,,,
the voice,l|Gi2PN|SO,,,,,
the vowel,zeAZ|yA~MO,,,,,
the waiter,b6Y=C~?(EJ,,,,,
the wall,nCC^Ch7h:5,,,,,
the wave,P:*oj(QNOx,,,,,
the week,gbHi/p9}^*,,,,,
the west,F>0uN_CG*],,,,,
the wife,y$Hofx<mc#,,,married,married,
the wind,j3]2~]g=a8,,,,,
the window,KM_9eh8T_Q,,,,,
the wing,"w(m,;Uky=4",,,of bird,of bird,
the Winter,rjG51NOB`t,,,,,
the woman,rz3JZeom/w,,,adult female,adult female,
the world,z}#7*}pzF0,,,,,
the yard,j|{Fjs@3fp,,,,,
the year,"Jji0,gv]dq",,,,,
they,FM%e{s;6m#,,,,,
thick,QnT|Fce|O9,,,,,
thin,ktr%mj__[_,,,,,
third (3rd),"xq#IHw7$v,",,,,,
thirteen (13),uUzxyrC)]J,,,,,
thirty (30),OFKMm)^-W-,,,,,
thirty-one (31),w%22Jk}uqT,,,,,
thirty-two (32),nO`faUXa@&,,,,,
three (3),h1c5KT*tu8,,,,,
Thursday,Mn+vX/#a~7,,,,,
tight,HPZIlQ>T=`,,,not loose,not loose,
to beat,s|z<f>cl8d,,,,,
to bend,e3AsnZjxEM,,,,,
to break,v%(~$NQ7|y,,,,,
to build,uVqiv^>Jtx,,,,,
to burn,sh)e%kPWW%,,,,,
to buy,n>Z1d[6nMv,,,,,
to call,IKY.Y9#[TX,,,,,
to carry,Mdng{+$j62,,,,,
to catch,yc!^)Ie/X/,,,,,
to clean,"oACdUz~{,l",,,,,
to close,P{*H?j;/3r,,,,,
to cook,j%c(A%O(ZW,,,,,
to count,t`(Lq82pe],,,,,
to cry,noDx5FPz;z,,,,,
to cut,c^{l51d6X!,,,,,
to dance,cVS/HuDnh.,,,to music,to music,
to die,~7hV>p3wQ,,,,,
to dig,"Gs>BF,&x*-",,,,,
to draw,Gq=K5m/Edu,,,,,
to drink,M-nsp3Js~{,,,,,
to drive,MsMvz~>b$b,,,,,
to eat,"Q7dkh$`,Pr",,,,,
to explode,J!a=qmF9|B,,,,,
to fall,yMWV5t+Ul^,,,,,
to feed,NWC_K4+VTV,,,,,
to fight,K7_r:lcDv^,,,,,
to find,s~`MMLcAI:,,,,,
to fly,rR/i=u!tn3,,,,,
to follow,h$lX9D{wPU,,,,,
to go,y}2[TL5v!o,,,,,
to grow,LRqHc993Z[,,,,,
to hang,IW&0srQkHl,,,,,
to hear,y5@.@xiVs(,,,passive,passive,
to jump,jWr:G;%C5+,,,leap up,leap up,
to kill,thD-Q+P-jS,,,,,
to kiss,Cblt7p.jj],,,,,
to laugh,c##?u(-8?R,,,,,
to learn,MEu]du6.Q},,,to acquire knowledge,to acquire knowledge,
to lie down,D;(x:0}0l$,,,,,
to lift,g#LVBFu4&:,,,,,
to listen,IyT>Dv@p|S,,,active,active,
to lose,F)JMn%8I{|,,,,,
to love,kekV=WekIf,,,,,
to marry,nE[B6@U+f-,,,,,
to melt,y9fN+0E80|,,,,,
to mix / to stir,zZX97+IYf7,,,,,
to open,B<Lh35tpym,,,,,
to pass by,bx~Q>4/*V0,,,,,
to pay,J-Hbl(sja;,,,,,
to play,b|mOt)uetj,,,,,
to pray,i))PS%h~el,,,,,
to pull,cr#*|@H.qT,,,,,
to push,K-S{Qzv|ua,,,,,
to run,z#g>n7g>?k,,,,,
to see,ESGDOvlf+-,,,,,
to sell,tYYJiO=JN3,,,,,
to shake,tvJOF-)o%w,,,,,
to shoot (a gun),"b,b2ZLH/9t",,,,,
to sign,vstPWj$RDo,,,,,
to sing,o3dQ$y=X%!,,,,,
to sit,M~xB}a9!rH,,,,,
to sleep,yH}^C}(XU_,,,,,
to smell,y%E6[5k;Cj,,,,,
to smile,c;%TR96t$B,,,,,
to speak / to say,J0sVYXa8/T,,,,,
to stand,JhyuivJ_-z,,,,,
to stop,Rd%|E5y3n],,,,,
to swim,MUso%$40tO,,,,,
to taste,v3nn]+wPMm,,,,,
to teach,u6$b@{T;c=,,,to give knowledge,to give knowledge,
to think,r&KT^u]S3v,,,,,
to throw,HhpPi*%:G,,,,,
to touch,"QbN0jaT,`)",,,,,
to turn,wPCX{J)G}*,,,,,
to wake up,yn:$1ySCQN,,,,,
to walk,An?oWQM&O$,,,,,
to wash,t6h#-uMNEI,,,,,
to watch,l[1QYT_zt=,,,,,
to wear,E:wwQP-A]<,,,,,
to win,Fo|);sw!7H,,,,,
to work,x&6Qf1w:|F,,,,,
to write,O@;^1iRxVr,,,,,
transportation,BD0&1BCv8=,,,,,
Tuesday,vP@Wnr~]c7,,,,,
twelve (12),G]s76>HuH],,,,,
twenty (20),L>z>$<Q3K{,,,,,
twenty-one (21),MRVH_C_qe[,,,,,
twenty-two (22),Q_PTN`)Krv,,,,,
two (2),rkVC/hme);,,,,,
ugly,OWFdpUjaTj,,,,,
up,GB2KU?e:&*,,,,,
war,KY]LI!12Eo,,,,,
warm,GQ`(7c8HAe,,,,,
water,"oD7e~+e,TB",,,,,
we,Gx]WQE:$7?,,,,,
weak,mDDp+XP<HE,,,,,
wedding,xSwNRN`|I$,,,,,
Wednesday,P2~[=M9EVA,,,,,
weight,QE/oDU:*kY,,,,,
wet,l7I3$&s-E8,,,,,
white,cNW`AMTP`Q,,,,,
wide,Jr)qYxxg&/,,,,,
wine,s|2c3cby#$,,,the drink,the drink,
wood,q$Zp5pMU8,,,,,
yellow,iEowun&d)#,,,,,
yes,tAQB2*Xz<,,,,,
"you [plural, y'all]",B2E1C7ghI[,multiple people,,,,
you [singular],w^P|NfHVzK,one person,,,,
young,F}mlvD?x.r,,,not old person,not old person,
