key,guid,pronunciation hint,spelling hint,reading hint,listening hint,notes
poor,iD)Z)P|/7^,,,,,
prison,gD=qb)K%Fg,,,,,
quiet,p%)?csg.bM,,,,,
race [ethnicity],G8u`gVP<q<,ethnic group,,ethnic group,ethnic group,
race [sport],F!bpeA&A+t,competition,,,,
red,GGoja<vB|V,,,,,
relationship,A+cf{A:mh6,,,,,
religion,"k~qP$??79,",,,,,
rice,j0QP{O(ib0,,,,,
rich,nLzQ|Jkx/r,,,,,
right [direction],v+SHEN#?]w,,,,,
sad,x)s6w^$>hS,,,,,
salt,j@s<nU:a}R,,,,,
Saturday,sWl^swwA-~,,,,,
science,"H8E,(]q82o",,,,,
second (2nd),chfZ`W96`w,,,,,
September,M4`!AA7Q{v,,,,,
seven (7),K~|nI|iZRR,,,,,
seventeen (17),"r>N,$)I(};",,,,,
seventy (70),L[:ylG?O2d,,,,,
seventy-one (71),cau78CVM~9,,,,,
seventy-two (72),k&Vs+cBBm;,,,,,
sex [gender],s#x+l)Mek<,male or female,,male or female,male or female,
sex [the act],CkFA)FlYT(,intercourse,,intercourse,intercourse,
shallow,QoIzIp4q28,,,,,
she,u$040IQSde,,,,,
"short [opposite of ""long""]",Py%o2Ov/DG,length,,not long,not long,
"short [opposite of ""tall""]",QA/l!^j;F+,height,,not tall,not tall,
sick,zLHkfLqFCy,,,,,
silver,l-gLYzeHTh,,,,,
six (6),k:O5K}polV,,,,,
sixteen (16),"O:Pbyecu,`",,,,,
sixty (60),FX|^qz*:J?,,,,,
sixty-one (61),w]%j!7lc5w,,,,,
sixty-two (62),n0V)R;rhpo,,,,,
slow,wL#h&0~O=M,,,,,
small / little,s9U[A=V[J!,,,,,
soft,rOhg>ojxOS,,,,,
soil/earth [ground],c>|ERj05tT,,,,,
space (outer space),(/j5gvPgT,,,,,
sport,EeGKoIA2b.,,,,,
stone,K<%L7+Io}t,,,,,
straight,J-#RE>16tC,,,,,
strong,D7Zt5m|M#>,,,,,
sugar,w7N[%|XcYM,,,,,
Sunday,w(0^r9trqJ,,,,,
sweat,y.0^iQ+Qdb,,,perspiration,perspiration,
tall,KSmBf~HNH#,,,height,height,
tea,gAo|vy|`t=,,,,,
technology,f>i>eC6$sH,,,,,
temperature,fQAkx36Yt7,,,,,
ten (10),F7?A*=1yvK,,,,,
"ten thousand (10,000)",v@H#m3x8ia,,,,,
the (train) ticket,f+{8d.dNs5,,,,,
the actor,H!K0IJa_6@,,,,,
the adjective,m`mFJozr*6,,,,,
the adult,"DW#[JUSBd,",,,,,
the afternoon,F2sEOFcpLU,,,,,
the air,x-dI.f6G7z,,,,,
the airport,cB~6(&^$M&,,,,,
the animal,D}eke0:uZa,,,,,
the apartment,L|.(kLc|FD,,,,,
the apple,xKt=G#){UE,,,,,
the arm,J@9L(Jho1{,,,,,
the army,O$qA!zw%eq,,,,,
the artist,OlDLc#|2wM,,,,,
the attack,QUvc_CYKK*,,,,,
the author,wr|SoHOZp|,,,,,
the baby,"xT$T92e,Ht",,,,,
the back [anatomy],Ll*88D:8mW,body part,,,,
the back [location],NuyO{nq+:},behind,,,,
the bag,O0jQwYgL+W,,,,,
the ball,mbsAu|fPqv,,,,,
the banana,eol!!l(F77,,,,,
the band [music],h(OW/Nd+fM,,,,,
the bank,zzBG{aBP9y,,,,,
the bar,C6ZJOtPEr[,,,,,
the bathroom,MV{VQbh>nO,,,,,
the beach,yIMk;>M@J#,,,,,
the beard,"yK,eAD0**/",,,,,
the bed,mS#c639I5~,,,,,
the bedroom,uLQ&gAe)bm,,,,,
the beef,A#Amu_7|2y,,,,,
the beverage,d_<R0oy$M7,,,,,
the bicycle,mYYuDL-Pzj,,,,,
the bill [bank note],wgHA)f:a<#,,,,,
the bird,QP+SbRHHJk,,,,,
the boat,Kn<v.u%[Ck,,,,,
the body,"g%>,:1]21g",,,,,
the bone,HEtI|_A;5E,,,,,
the book,h*CR[k(m}:,,,,,
the bottle,u]Jij9Di:9,,,,,
the bottom,ooI6a%5M+Z,,,,,
the box,C^0+7{>s9A,,,,,
the boy,H%7Q~o*g(4,,,,,
the brain,Qy43iC_[:S,,,,,
the bread,b?j!G1Wio?,,,,,
the bridge,h!kl;Y8n4q,,,,,
the brother,ks93<d2;!3,,,,,
the building,gP[{;>&zps,,,,,
the bus,p[BK!|UR/),,,,,
the cake,ugOvTg8A;$,,,,,
the camera,b~_UEk64<+,,,,,
the camp,jfaK]JkB[$,,,,,
the car,rfl>dG@pmd,,,,,
the card,o2Q|.{Q}RU,,,,,
the cat,K%V|}rvwY(,,,,,
the ceiling,sm0;Kf0pRc,,,,,
the cell phone,Mb:NFW;{[j,,,,,
the centimeter,Janz+{+P^x,,,,,
the chair,LV6J_p^%7i,,,,,
the cheese,twggsq8%}-,,,,,
the chicken,~yklnDw:z,,,,,
the child,iNbs^AV[d:,,,,,
the church,I$;_uRA^dK,,,,,
the circle,xA90N+(Q~=,,,,,
the city,t9G&akrgwn,,,,,
the clock,h*!#gI?5i-,,,device,device,
the clothing,dbH}I[;ub~,,,,,
the club,bFQ-8]@!7P,,,,,
the coat,l-w!:d2VDp,,,,,
the color,c~{yF~}HI*,,,,,
the computer,wQ[PtZRsG&,,,,,
the consonant,f[a1;pcMjw,,,,,
the contract,e`<1kujr%E,,,,,
the corn,kbbZ8Bbogy,,,,,
the corner,e[D`>NYsWZ,,,,,
"the country (USA, France, etc.)",A.^MzD%Otd,,,,,
the court,HNBg2P.MnT,,,,,
the cow,Mmw;i+f-O},,,,,
the crowd,HizW-bud_5,,,,,
the cup,q2zPNWtYir,,,,,
the date,u>g?t`R|oM,,,,,
the daughter,QNufR<lMcG,,,,,
the day,nN:]Gz-I9Y,,,,,
the direction,x0*>Y?^X$3,,,,,
the doctor,MJW}6aTq`l,,,,,
the dog,H-6lR;Ma12,,,,,
the dollar,B?9VbekB]%,,,,,
the door,q}?@jxi=%,,,,,
the dot,b8!o9wetEQ,,,,,
the dream,EIN)<.5%nm,,,,,
the dress,B%KE:$IxzJ,,,,,
the drug,k#zMm_~>3P,,,,,
the ear,ooqRahDQwX,,,,,
the east,zL5uwv_d!H,,,,,
the edge,pc2c|8F~Td,,,,,
the egg,Pg6lB}SvMV,,,,,
the election,"F,Jdz(PX_1",,,,,
the engine,n/Zzl3rgEA,,,,,
the evening,Q3SNW*Qbm`,,,,,
the eye,dY]%{H&%^+,,,,,
the face,qI6(f.kIvw,,,,,
the Fall,N;*_ye9Dj3,,,,,
the family,b%.raB7B3J,,,,,
the fan [appliance],xyBc++RQ@x,cooling device,,,,
the fan [person],r4o{yW%_|U,admirer,,,,
the farm,ss=v/>P.l|,,,,,
the father,bH}-288i8K,,,,,
the finger,C!`kvXNRe9,,,,,
the fire,o;xsyOOT#B,,,,,
the fish,"A,AjErBbX/",,,,,
the floor,v/~{bHv$t4,,,,,
the flower,bIN#=P}ziF,,,,,
the foot,"H$9og()K,l",body part,,body part,body part,
the foot [measurement],H}ONAWf9Dm,unit of length,,unit of measure,unit of measure,
the forest,L^9?hAPWlZ,,,,,
the fork,"vB(,#h8iny",,,,,
the friend,N7PSSY=rHY,,,,,
the front,y3#MWC{i=&,,,,,
the game,b[N<q8=lP],,,,,
the garden,I({f%u2jEI,,,"private, at home","private, at home",
the gasoline,KHMgb6*Tk,,,,,
the gift,H]jqj=3qB1,,,,,
the girl,HO:N(;JKEQ,,,,,
the grandfather,tXa1pCVDQE,,,,,
the grandmother,ue&EY[J<`R,,,,,
the grass,sRrHcbLY*r,,,,,
the ground,L/>Sy%3pz|,,,surface below,surface below,
the gun,Jy>v^n:U~q,,,,,
the hair,"P#tG2:,kj;",,,,,
the half,x$`(Z>uX~p,,,,,
the hand,fXpOk}^7At,,,,,
the hat,CBw|N}Ukz?,,,,,
the head,"CE7,jv|fzd",,,,,
the heart,EgDsM&T]WI,,,,,
the heat,"g!*,12FR}|",,,,,
the hill,v0=yxKN>Ha,,,,,
the hole,M^g!&B^S$L,,,,,
the horse,EFc=N<a$U[,,,,,
the hospital,KPm-%#n_Sy,,,,,
the hotel,q5hF/5-5Qz,,,,,
the hour,fm;>{C+:vo,,,unit of time,unit of time,
the house,P5K$BX:2s5,,,,,
the human,JrkiwF{7Rb,,,,,
the husband,y}N92LA;%*,,,,,
the ice,pY_LKGJTOR,,,frozen water,frozen water,
the image,J:8QePeYd&,,,,,
the inch,uzXn<fFD21,,,,,
the injury,gOA{YtmUn,,,,,
the inside,K1}}d{nV,,,,,
the instrument,Ff&4MFM1YS,,,,,
the island,JqtS[n5Y^m,,,,,
the job,GOU!X]Rp*w,,,,,
the key,"Nql4,TvUL3",,,,,
the kilogram,pb@g#tjy6?,,,,,
the king,o}v!<=>|5.,,,,,
the kitchen,z#Fd>YAc68,,,,,
the knee,"63gCn}5,&",,,,,
the knife,bhJp]lwoQA,,,,,
the lake,gP3.ZS==9>,,,,,
the lamp,Lno{[/Xl41,,,,,
the laptop,kqM[^DUm1V,,,,,
the lawyer,Op?E-.sN:m,,,,,
the leaf,QkdQJJwujl,,,,,
the leg,EF^ldd0t`F,,,,,
the lemon,Ig@iv3:lx`,,,,,
the letter,HDKqD9yt}#,,,,,
the library,wq!d#~yd#T,,,,,
the light,iVgsw+GCiw,,,,,
the lip,H&^XvM7Flg,,,,,
the location,nVfDU2kQzQ,,,,,
the lock,b=|b<5:j+j,,,,,
the magazine,"fl3RVo(,5M",,,,,
the man,nlz&^D$^o,,,,,
the manager,f!?.uRQZ#D,,,,,
the map,bQn!Zf`4k[,,,,,
the market,o^B_RB2M6f,,,,,
the meter,e0[:HDi36D,,,,,
the minute,h%$iLW#db1,,,,,
the month,D&`FU;a;QF,,,,,
the moon,p9({n7%0nW,,,,,
the morning,"t?D+TH,k;=",,,,,
the mother,Nb%uop.N#|,,,,,
the mountain,d(`%|.o9__,,,,,
the mouse,cM2W?q1wLV,,,,,
the mouth,GD{M[SRiN6,,,,,
the movie,tgM:;c[4Kh,,,,,
the neck,"AFgi3X*.n,",,,,,
the needle,jjQBz5A:x;,,,,,
the neighbor,vFl(cCFUI5,,,,,
the network,eJ17MC6g~E,,,,,
the newspaper,q1GXhnle+?,,,,,
the night,mq;kml~:gg,,,,,
the north,"b.1v<n1/,o",,,,,
the nose,OX`NGRpb@{,,,,,
the note,jon3hYTALC,,,,,
the noun,"M@,2@2J7{N",,,,,
the number,dI`xa$(4](,,,,,
the ocean,sJN$H-d&}l,,,,,
the office,h-ltai]iqp,,,,,
the orange,q)mDlf+D6x,,,,,
the outside,J=|iv|uq`&,,,,,
the page,nxrGUw.(@2,,,,,
the paint,kllturoSLa,,,,,
the pants,o]~.hmYL7w,,,,,
the paper,Q[mWv2-AV,,,,,
the parent,Jc$y9!OOSi,,,,,
the park,MlhJ#|Bdb|,,,"public, in the city","public, in the city",
the patient,FEPe%%<o),,,,,
the pattern,.{T|Os3/F,,,,,
the pen,GNt$aq%R0b,,,,,
the pencil,Poo~0f~b]^,,,,,
the person,FU(P!W[9o8,,,,,
the photograph,y)>b#`!Dp(,,,,,
the piece,N`uSceY9}h,,,,,
the pig,uf<=3DnyQ!,,,,,
the plane,gtzRFVK)&_,,,,,
the plant,c&1_^#kp{=,,,,,
the plate,zOc!f-.r{y,,,,,
the player,yeFm(B}|ox,,,,,
the pocket,cLIn6Z=&2a,,,,,
the police,hd=y5ww~0),,,,,
the pool,uPtg]a|uZY,,,,,
the pork,lH`jyib?X>,,,,,
the pound,"d,r[tV1ccy",,,,,
the president,K}9})AyV>=,,,,,
the price,Ho^eH)i9;+,,,,,
the priest,h.)w?_:cQ<,,,,,
the program,h^XNOvk#mB,,,,,
the queen,tsf&SDT_U!,,,,,
the radio,sdLKmV)EG<,,,,,
the rain,"Nd>YY,XfG[",,,,,
the reporter,xmILvBe.**,,,,,
the restaurant,Fc`US=Xkba,,,,,
the ring,M!BZQ0xAj.,,,,,
the river,Ch9/T?Q.d.,,,,,
the roof,kz~nQ8ux/4,,,,,
the room,Q{s^u}wD(u,,,,,
the root,y?^j@#TgVm,,,,,
the sand,BBXuq}.sYG,,,,,
the school,Qw8BVU;:JK,,,,,
the screen,QTNo<}?/mu,,,,,
the sea,"Lt|_P|u,A;",,,,,
the season,CuSQCJM2{-,,,,,
the second,f;X)w&VUR*,,,,,
the secretary,"GTwW,nOTP,",,,,,
the seed,o&jyDrbR!5,,,,,
the ship,e5e>0Lf8/Z,,,,,
the shirt,Olmdn20L4U,,,,,
the shoes,NK?;Q2)C_|,,,,,
the shoulder,o>ICs%QG2,,,,,
the side,lFI_4xQ<_9,,,,,
the sign,ypq$3Gq~GT,,,,,
the sister,f|so(<|f9B,,,,,
the skin,FPmH~}2lzY,,,,,
the skirt,VBrNuo>J^,,,,,
the sky,raq=JyRE!S,,,,,
the snow,d!U_@_)q-?,,,falls in winter,falls in winter,
the soap,vXjE||1+qM,,,,,
the soldier,Mizhc9pb%?,,,,,
the son,"A/4,E{ujCj",,,,,
the song,"tlo,D2`Jn}",,,,,
the sound,JViKknJ[[?,,,any noise,any noise,
the soup,qe1:]GJ;Hf,,,,,
the south,l/LYJzmukj,,,,,
the spoon,w7:eHdtr5e,,,,,
the Spring,O<2MeC=f)R,,,,,
the square,qzWlNcUko3,,,,,
the stain,cgw>`)fUwq,,,,,
the star,I~{aMM^Ql1,,,,,
the store/shop,DEoW$?JrWL,,,,,
the street/road,HQ15F*nTfh,,,,,
the student,qx1!MagoYn,,,,,
the suit,rm!hq!c7d-,,,,,
the Summer,vT8b?[<ev@,,,,,
the sun,EQtQo`u~xK,,,,,
the T-shirt,@{Y}ph{=m,,,,,
the table,K_y@5Ki{XW,,,,,
the teacher,MDl]#MC=G3,,,,,
the team,E>b}]WOq?.,,,,,
the tear,xJuelhs5T0,,,,,
the telephone,le;AYIBQ.1,,,,,
the television,A*44~j2}>F,,,,,
the theater,Rf&Z}o;$z,,,,,
the time,vEf.@y.(|j,,,,,
the tire,j;iI;-Tl[y,,,,,
the toe,DNkn819~p_,,,,,
the tongue,"z&!d.5,[j3",,,,,
the tool,tUiF9P6+Sx,,,,,
the tooth,yhvRES|e;h,,,,,
the top,B!2VR=;@t_,,,,,
the town,rMpVU+0v}%,,,,,
the train,"nt;2;,+T#n",,,,,
the train station,nIrdk^etqF,,,,,
the tree,rj<?QVBOp[,,,,,
the truck,pLY}IB0w^X,,,,,
the university,rX+:RLbr!M,,,,,
the valley,bF|Ky>@b{.,,,,,
the verb,"H$hD,ky1mJ",,,,,
the victim,JGIi10l>ge,,,,,
the voice,JM.(>8<D|z,,,from a person,from a person,
the vowel,"+F}UV1K,1",,,,,
the waiter,i>E?v=_K~n,,,,,
the wall,K9tQk[fSno,,,,,
the wave,z-w(^t/F)x,,,,,
the week,jY<q{^tG|G,,,,,
the west,MTu2Lt}=kN,,,,,
the wife,dq!y6lIC>*,,,,,
the wind,e]|8YS|$!a,,,,,
the window,n0QY`SELlO,,,,,
the wing,o8{+vxc[|@,,,,,
the Winter,zc=0]S^WCC,,,,,
the woman,D(!tl[5K$F,,,,,
the world,PQ9Y#So=M(,,,,,
the yard,H<2-<*vth<,,,,,
the year,w!dd*%ELG_,,,,,
they,Qhs=?ksMR>,,,,,
thick,O#p{g.*SQG,,,,,
thin,N`tve**e~T,,,,,
third (3rd),DsE7$]Dhza,,,,,
thirteen (13),qe]Z{jw1KW,,,,,
thirty (30),N9.7hG&t[2,,,,,
thirty-one (31),x0J)Z[lY0Q,,,,,
thirty-two (32),Lh[CZUqzkF,,,,,
three (3),AOGW$>0HE1,,,,,
Thursday,"QR#96KVR,s",,,,,
tight,qCNjk3RAKW,,,fitting closely,fitting closely,
to beat,J5Dq5U)y~Q,,,,,
to bend,Mm|]?ZZ[OF,,,,,
to break,IL8{y^M%I(,,,,,
to build,q-paP2cdd=,,,,,
to burn,Iyg1$T:L_0,,,,,
to buy,HVg.Wg=O!q,,,,,
to call,o^G.lJ<h4=,,,,,
to carry,"nYP!tf-I(,",,,,,
to catch,A?B~9D/QHG,,,,,
to clean,gnO5+eUCpm,,,,,
to close,xUlb2tL{(u,,,,,
to cook,jX/A}I^F-!,,,,,
to count,sYHC<C[?B9,,,,,
to cry,ttHEv*WQ!T,,,,,
to cut,w>5G*w~-wT,,,,,
to dance,qM!J!ebg@&,,,,,
to die,NIcTNS/Y=v,,,,,
to dig,Ma[%p)Jz&],,,,,
to draw,"L4W$PWR,le",,,,,
to drink,mENKXs&(1?,,,,,
to drive,F[*QeD_vzy,,,,,
to eat,M>*uYeOBL<,,,,,
to explode,FD>EBMUP~N,,,,,
to fall,flR<H~oV4,,,,,
to feed,f_b_QDJR#U,,,,,
to fight,"~s/,j>.;j",,,,,
to find,H~)-s]q@NE,,,,,
to fly,DI:/X%zVov,,,,,
to follow,QC4I_cWKG=,,,,,
to go,Omo|nH$P5T,,,,,
to grow,FRLI`:dArP,,,,,
to hang,"xf&8!3u&},",,,,,
to hear,MJLnuFK+uL,,,,,
to jump,ELAZ<ztn<[,,,,,
to kill,B6UAF|RMs<,,,,,
to kiss,cYraFi@+bx,,,,,
to laugh,c|x)uIir.y,,,,,
to learn,I]kq&f)pg.,,,,,
to lie down,p!V-cB4!s3,,,,,
to lift,hs#2Pk^#wq,,,,,
to listen,"M,|z8h#S7L",,,,,
to lose,JW`7F:8i9[,,,,,
to love,FTqpG#)7pD,,,,,
to marry,n2N#zh-F_B,,,,,
to melt,l~vFN+pN*F,,,,,
to mix / to stir,NJ2Du0^.uq,,,,,
to open,Q7Q9#43:X],,,,,
to pass by,o1SfZ3gIkU,,,,,
to pay,Ef3v{li-|},,,with money,with money,
to play,gB2p_Es?4y,,,,,
to pray,Rd3vdCAa9u,,,,,
to pull,hd0StRBZ:H,,,,,
to push,g3#e5(h$b.,,,with force,with force,
to run,rGjOWKMU:c,,,,,
to see,vXy[5tINto,,,,,
to sell,P-B!nEEqN_,,,,,
to shake,tN+KI]df[V,,,,,
to shoot (a gun),I%:ZG(*c9|,,,,,
to sign,DkUYc/M0_+,,,,,
to sing,CqDFl*|K(_,,,,,
to sit,"F,f7z8~cWV",,,,,
to sleep,A-<2Uw(kH<,,,,,
to smell,oPr?LpDTR6,,,,,
to smile,"c6d0`hIx5,",,,,,
to speak / to say,I0JLu3[(yJ,,,,,
to stand,"o#D_M:,*R/",,,,,
to stop,p#6~i7SrZ|,,,,,
to swim,krL27{:hx9,,,,,
to taste,f:r=i.?14!,,,,,
to teach,BtMIDVb6z8,,,,,
to think,Ec7O&MI&*y,,,,,
to throw,bGlL*X@?}a,,,,,
to touch,A:o)^*O~wO,,,,,
to turn,kRm&9-r.!z,,,,,
to wake up,P.&031a:k~,,,,,
to walk,o7nUQ..gBY,,,,,
to wash,"p@W4S,IS9K",,,,,
to watch,isIsa]g1V0,,,,,
to wear,vZ^P;xAQdU,,,,,
to win,t;yU|Wp|0:,,,,,
to work,LV%j6COpBL,,,,,
to write,mTjJO[>ZZ5,,,,,
transportation,f^1m!R88/I,,,,,
Tuesday,sT}y11g(:_,,,,,
twelve (12),FSw*9%x}:N,,,,,
twenty (20),PQzr2-<GsJ,,,,,
twenty-one (21),iLbA|G^jWt,,,,,
twenty-two (22),e|?/wG%=|?,,,,,
two (2),f3Nyw&]i/5,,,,,
ugly,d09}Ib6RO*,,,,,
up,i_=JEZw|/2,,,,,
war,nA}l[3#r}V,,,,,
warm,vg_<ByBI`},,,,,
water,m@>Wt!/c8Z,,,,,
we,c_}7i*~aYY,,,,,
weak,LYKbR6>SKo,,,,,
wedding,LTFH&Bv9QE,,,,,
Wednesday,owEFpXu5Wy,,,,,
weight,FG2]FNf=Zn,,,,,
wet,d=smTjF}ex,,,,,
white,Mkdu=-q$s>,,,,,
wide,tGO;g2:&$i,,,,,
wine,rXopU?)vB~,,,,,
wood,Qo3m348iI0,,,,,
yellow,E[]Pmk-AqQ,,,,,
yes,Q{3{GTDMZb,,,,,
"you [plural, y'all]",u#{]O434vu,,,,,
you [singular],N$CF;AMi=w,,,,,
young,JZS;}N/Vjv,,,,,
