key,guid,pronunciation hint,spelling hint,reading hint,listening hint,notes
he,F689L1+MxF,,,,,
healthy,F+JCv-~>9S,,,,,
heaven,r){CXOjO*},,,,,
heavy,os)F6Pm5F-,,,,,
hell,yG3oF9xWp(,,,,,
high,lt*!HjnUcm,,,,,
hot,"jg(,q%_8pF",,,,,
I,l@N{c-tGl`,,,,,
it,rR2BL<x1q-,,,,,
January,gqxqxo&fbz,,,,,
juice,z1o>r97X%9,,,,,
July,cY_w4Xw~]2,,,,,
June,",R_<oL-//",,,,,
left,s]4?Rmb<FG,,,,,
"light [opposite of ""dark""]","pf1n,o30:|",brightness,,not dark,not dark,
"light [opposite of ""heavy""]","P6<u.DFR#,",weight,,,,
light blue,s)kV.2gyvx,,,,,
long,Kh$D6maMu>,,,,,
loose,P9P=;0}.J~,,,,,
loud,n/DZ:VLPB$,,,,,
low,P~1{@;2ZsN,,,,,
lunch,C;a].u9O=%,,,,,
male,D?K^]!_c;D,,,gender,gender,
March,y~q)CM;Ijn,,,,,
marriage,j|f9kXA|J`,,,institution,institution,
material,PlSRe0>J;L,,,,,
May,Pt~Hv)4u@g,,,,,
mean,O]G2O?Te=7,,,,,
medicine,fFvm0/@73),,,for healing,for healing,
metal,HZeFS25CFn,,,,,
milk,z3BQuLK;dN,,,,,
Monday,lWXKFLX+wS,,,,,
money,d~u_9d`?TD,,,,,
murder,kX`BA/`qSq,,,,,
music,ffR7)3IqD1,,,,,
narrow,t_CGK56leh,,,,,
nature,HJbSZ6+78M,,,,,
new,I7=D(e//u*,,,,,
nice,r@oW%&)tg>,,,pleasant,pleasant,
nine (9),J_^}K81V^7,,,,,
nineteen (19),n@0a%~XQTZ,,,,,
ninety (90),H>=Z}XGEsh,,,,,
ninety-one (91),exWD*)DCcF,,,,,
ninety-two (92),n_{:DN?!jO,,,,,
no,jk?x*+X2T4,,,,,
November,A=M$.`t;}+,,,,,
nuclear,k1SXMf>*Tg,,,,,
October,A{cuwGsBq=,,,,,
oil,b^Tm>OD[I3,,,,,
"old [opposite of ""new""]",MJa(NCnkyF,not recently made,,,,
"old [opposite of ""young""]",v+68eVCT7K,age of person,,,,
one (1),"A,EGJaQ`sY",,,,,
"one billion (1,000,000,000)",nc>hDvS)::,,,,,
one hundred (100),OCNX*X.h#U,,,,,
one hundred eleven (111),"y<!J,Hkkp.",,,,,
one hundred one (101),CT+~5={@>q,,,,,
one hundred ten (110),I)[diGiobI,,,,,
"one hundred thousand (100,000)",-7IJG+^?m,,,,,
one hundred two (102),eZF4sst?/R,,,,,
"one million (1,000,000)",O[[o5qQ.MD,,,,,
one thousand (1000),k=hfzq*obG,,,,,
one thousand one (1001),gD(uoZE=!,,,,,
orange,zo&nUtwO;R,,,color,color,
pain,QqJ1aDSxTu,,,,,
peace,jyKL2%:3&7,,,,,
pink,H~cjGO$Tdo,,,,,
plastic,fqT&&^@yn8,,,,,
poison,qF!JL%9[&S,,,,,
poor,rQjOW09dFy,,,,,
prison,u6>!cWc9]B,,,,,
quiet,mcCM_:KFg@,,,,,
race [ethnicity],B+[<8@/8T?,ethnic group,,,,
race [sport],g6ZnnnZCqZ,competition,,,,
red,Pp.=7U=bn!,,,,,
relationship,Q1NdV;KerG,,,,,
religion,kqc(8C|9[-,,,,,
rice,N9{U+#6gRW,,,,,
rich,y%6V$quyeI,,,,,
right,z?55|`.yR:,,,,,
sad,o7DFuG3OE7,,,,,
salt,"M?_hW,,XUL",,,,,
Saturday,hu_dKEvx{W,,,,,
science,l>+F9F6=kV,,,,,
second (2nd),wiC4lD&rX&,,,,,
September,h*G-WLLF2t,,,,,
seven (7),x]x0BQ=P&/,,,,,
seventeen (17),ez4tHIg6S:,,,,,
seventy (70),qJy?5.{9L*,,,,,
seventy-one (71),"K,m{RL%VnG",,,,,
seventy-two (72),"tu4E|],?ZR",,,,,
sex [gender],nh;)g0]o2^,male or female,,,,
sex [the act],E!PffO?1)N,intercourse,,,,
shallow,Piy-L?g0E@,,,,,
she,Ehhs=7AG;@,,,,,
"short [opposite of ""long""]",zfpl+ePur3,length,,not long,not long,
"short [opposite of ""tall""]","C@lgeW,Wj!",height,,,,
sick,qd;:jm_([Y,,,ill,ill,
silver,uW{aY~%1~a,,,,,
six (6),C3Fu(U3N3R,,,,,
sixteen (16),"hm&5,}u?kH",,,,,
sixty (60),OR7{d3H5nY,,,,,
sixty-one (61),cF/r_h+hcq,,,,,
sixty-two (62),p9e6quO8O7,,,,,
slow,I/hGa/p<;M,,,,,
small / little,BxK:7agh>G,,,not big,not big,
soft,eRyN`Syo3#,,,,,
soil/earth [ground],gc8yZ!n}f#,,,,,
space (outer space),"LI>lzfEE*,",,,,,
sport,Qn/x`+=cfY,,,,,
stone,zC8a4~rxv5,,,,,
straight,ichi<fS79!,,,,,
strong,pi(@X*rp[Z,,,,,
sugar,mAVY4/]Ibr,,,,,
Sunday,bB)aNuXAHx,,,,,
sweat,uU7Qqli(h;,,,,,
tall,D{yI|;(fKG,,,,,
tea,K1+d]c`!q+,,,,,
technology,Qp%t=iAF7z,,,,,
temperature,x~LA(1u:br,,,,,
ten (10),"Avyb<<,LZZ",,,,,
"ten thousand (10,000)",G(2YqwT+=c,,,,,
the (train) ticket,spk5ij.u{M,,,,,
the actor,u$wCjzD25>,,,,,
the adjective,"e,nFJj4#<i",,,,,
the adult,"maWzr:]i,6",,,,,
the afternoon,rcoY.?X^xk,,,,,
the air,"H3,6KH&5%T",,,breathe,breathe,
the airport,PtkwhYj:FK,,,,,
the animal,N{%lhkS]>},,,,,
the apartment,eOOJY;7Z2:,,,,,
the apple,lBfd212B{T,,,,,
the arm,)-$z:1E50,,,,,
the army,Jeyn>*{`dZ,,,,,
the artist,"CDo<U(l,$h",,,,,
the attack,MrM(LKQv<H,,,,,
the author,BjwBEOwW)N,,,,,
the baby,yp9<V7+Et(,,,infant,infant,
the back [anatomy],qP$/jytP)y,body part,,,,
the back [location],"kaob76k,cO",behind,,,,
the bag,Kx?@^|_CIS,,,,,
the ball,t&6<Eg>TtY,,,,,
the banana,"eET(a,!xXa",,,,,
the band [music],p|!ywoZq![,,,,,
the bank,i3Y[_j1MR*,,,,,
the bar,cZs;/g;x/1,,,,,
the bathroom,q:&JZTGO*/,,,,,
the beach,o@#zxMS.6$,,,,,
the beard,h1MU|~D~YJ,,,,,
the bed,bhM$eB=XOC,,,,,
the bedroom,ukg)4xv7HI,,,,,
the beef,q0f5UAiuOc,,,,,
the beverage,eTN9Me-*UK,,,,,
the bicycle,C{7Jk=mZ=r,,,,,
the bill [bank note],BQsy^CVy=Q,,,,,
the bird,"gOt3e&:hc,",,,,,
the boat,IT7JM0@iZ-,,,,,
the body,lGQ<Edw^hg,,,,,
the bone,jze`B4rI~h,,,,,
the book,D8kA=Xl%yF,,,,,
the bottle,rb9{<QZQ}[,,,,,
the bottom,y-V7/DgF5i,,,,,
the box,Q:fIW0DjlF,,,,,
the boy,w|Ba_kJ`({,,,,,
the brain,sq::ULDC?m,,,,,
the bread,nGo+MCT<-L,,,,,
the bridge,bsUWM]v(DV,,,,,
the brother,Co?);B~Ib*,,,,,
the building,lcrCf*[UAu,,,,,
the bus,eg8pK`[e3Y,,,,,
the cake,yLTPD:C&UK,,,,,
the camera,ITg~?hQlvY,,,,,
the camp,C1RDj/x|4n,,,,,
the car,"k,L`Oki:we",,,,,
the card,"DCy@v,W++~",,,,,
the cat,rZXP|(ObG&,,,,,
the ceiling,Da!oad{nMU,,,,,
the cell phone,fM[=M?>:fL,,,,,
the centimeter,EzWW[%Efh/,,,,,
the chair,"l,E2U)yU~R",,,,,
the cheese,B*S0L|lpPQ,,,,,
the chicken,ra>u[vYYtY,,,,,
the child,J]Z)`)EuGH,,,young person,young person,
the church,i~oOQ*X*Z{,,,,,
the circle,!FXT9fI;h,,,,,
the city,"vgXvAgu,H{",,,,,
the clock,JP8phSuIo4,,,,,
the clothing,dJ:Y1Txp?S,,,,,
the club,ojXgsu*FO7,,,,,
the coat,jh)xD[iM<a,,,,,
the color,gb+gh-Z-lR,,,hue,hue,
the computer,Lu#mD47P)=,,,,,
the consonant,wcEm+9jZA~,,,,,
the contract,k}V2DMxMPa,,,,,
the corn,ktMb:p1CTc,,,,,
the corner,s:M_G<-zP.,,,,,
"the country (USA, France, etc.)",PQO~JJF>vF,,,,,
the court,iLa*-iF`m9,,,,,
the cow,Ni>vp[eB%W,,,,,
the crowd,b^{/O+d[o?,,,,,
the cup,gJ0yC)ELmp,,,,,
the date,HnPU[}:UuY,,,,,
the daughter,m?8p>MH8nA,,,,,
the day,lm)bue@y`J,,,,,
the direction,d^veok<D4?,,,,,
the doctor,l%yWQ=XW<5,,,,,
the dog,"bf=(Ml,,0F",,,,,
the dollar,e{d>j~}9{k,,,,,
the door,Q1=?Vq_5e[,,,,,
the dot,jf4.s6qg|B,,,,,
the dream,M?qmbi!T}0,,,,,
the dress,h$BH|PeeSr,,,,,
the drug,DA5m+gw;ck,,,substance,substance,
the ear,iuieQZ(q]s,,,,,
the east,"fJb6J3e<,u",,,,,
the edge,nzJf1uH6].,,,,,
the egg,b~5{bESw@G,,,,,
the election,r|uF;/0R[`,,,,,
the engine,kbK1w?chv?,,,,,
the evening,FKR)p`^3a*,,,,,
the eye,L:ShOfcsjh,,,,,
the face,Fvp@O.{4H&,,,,,
the Fall,E5/@[PgT%5,,,,,
the family,"C=KlKbSUF,",,,,,
the fan [appliance],v90Rx03L=?,cooling device,,,,
the fan [person],"AsxV}b=i,8",admirer,,,,
the farm,l)v;L:w+}O,,,,,
the father,i0Cc<&TJ^F,,,,,
the finger,t3k$!SvF_$,,,,,
the fire,cM(FanXvKX,,,,,
the fish,Edxjty8eV8,,,,,
the floor,c6Bcn3nu|;,,,indoors,indoors,
the flower,HQY>LlESzC,,,,,
the foot,v+Jkmu@Xv7,body part,,,,
the foot [measurement],(#4-aCREO,unit of length,,,,
the forest,mCnV76mdN(,,,,,
the fork,n]3zNp}~0m,,,,,
the friend,t!1i4:$Vh?,,,,,
the front,e+&s(~F)4O,,,,,
the game,Fhz3CKa;7S,,,,,
the garden,d/*S9W3`|>,,,,,
the gasoline,beL]+^f*_{,,,,,
the gift,N5)@7Fs=<v,,,,,
the girl,sf*S;;aVA1,,,,,
the grandfather,Bs0~FFDxpp,,,,,
the grandmother,"QHf%n,NIKi",,,,,
the grass,"E(~T,w=Zt>",,,,,
the ground,J1K-xtMh@`,,,outdoors,outdoors,
the gun,PAD>~vj>X4,,,,,
the hair,Q4oE5R2dr2,,,,,
the half,cD^(lPADax,,,,,
the hand,e:uiumCzq(,,,,,
the hat,i:+N8BjA+6,,,,,
the head,h}U=Em>;}b,,,,,
the heart,bgN%-#=3a&,,,,,
the heat,mEkF&uQB?y,,,,,
the hill,rz!B$6b?B[,,,,,
the hole,y~?#B>mE-X,,,,,
the horse,Bn*ApI|7fx,,,,,
the hospital,bd3G:PIqsm,,,,,
the hotel,GLujdg69x;,,,,,
the hour,q<Jjc}SsfX,,,,,
the house,ND`T{t4r~j,,,,,
the human,D$QAK-T8#m,,,,,
the husband,oF.*7dL7$C,,,,,
the ice,JNX7J}gF}U,,,,,
the image,"tr,K%s`@}q",,,,,
the inch,Li[G_7+WDF,,,,,
the injury,GS-!j-TKS3,,,,,
the inside,GTqe?&`8es,,,,,
the instrument,eRlC3XV13},,,,,
the island,FO[:/4[oXT,,,,,
the job,kLs{2QOk1>,,,,,
the key,"*x59VA,@|",,,,,
the kilogram,Hy|0&Pba*0,,,,,
the king,F?)%W3t_/G,,,,,
the kitchen,rU[S2T}UGb,,,,,
the knee,bzOLR$x=Zw,,,,,
the knife,bT?U;5FsQL,,,,,
the lake,Q:3~w&BG<J,,,,,
the lamp,u=sTTK8^dM,,,,,
the laptop,NXp=v!lzPM,,,,,
the lawyer,vg{+:leO.r,,,,,
the leaf,ANFiBc}/5B,,,,,
the leg,iMnbC$KQ?f,,,,,
the lemon,x+4*mgCm(/,,,,,
the letter,z=e|dNt8zl,,,,,
the library,unkV%GJtnu,,,,,
the light,E|(P1[s[Yq,,,illumination,illumination,
the lip,iA*Q5A;xBD,,,,,
the location,yiG]$MN<H0,,,,,
the lock,Ev=uv%DT6F,,,,,
the magazine,f9gOOw2C~3,,,,,
the man,G|aBDIe/`A,,,adult person,adult person,
the manager,F4]mWEPkiQ,,,,,
the map,Q?u2LpY#qd,,,,,
the market,g`S:qCnMcW,,,,,
the meter,O%C/Ac02vK,,,,,
the minute,QKr)E1LIDG,,,,,
the month,K#:H8rsRTj,,,,,
the moon,IpHNm`D^J?,,,,,
the morning,v{S?xnzm(3,,,,,
the mother,q|U?)i[I-3,,,,,
the mountain,CI^[BW*3CB,,,,,
the mouse,owZ@>:2;JG,,,,,
the mouth,DClST;oaHr,,,,,
the movie,q1|tE~nqJy,,,,,
the neck,lA:C>/u?{Q,,,,,
the needle,uV{cm:MvMM,,,,,
the neighbor,uXNSY]1n%Z,,,,,
the network,rtwM0nJe{v,,,,,
the newspaper,"nzV,11P9UT",,,,,
the night,FeavmY4prq,,,,,
the north,t<P/|dGYY,,,,,
the nose,zOtRfX6p#-,,,,,
the note,I*v9s[I`q6,,,,,
the noun,I:BZGhjwLp,,,,,
the number,qEi#45#|S.,,,,,
the ocean,C_Ic|Y~8uA,,,,,
the office,qD(AFQs5|q,,,,,
the orange,"i,#r6/j+7@",,,fruit,fruit,
the outside,d_v>vBS*Y-,,,,,
the page,k3HnXE+tB),,,,,
the paint,g0v88T7RJI,,,liquid,liquid,
the pants,Q]#`d^Z=+T,,,,,
the paper,P}E7=&fQ&f,,,,,
the parent,rJ96.)99(E,,,,,
the park,HqGMZ=CWH&,,,,,
the patient,oq+O`?E&CQ,,,person in hospital,person in hospital,
the pattern,D&iD#!F{r?,,,,,
the pen,F7V;;r-0N!,,,,,
the pencil,s;BR6!jKa!,,,,,
the person,"FCP-l,FW4G",,,,,
the photograph,vfn.485t_w,,,,,
the piece,wMh{G]rX_g,,,,,
the pig,IgJcw3Vg}},,,,,
the plane,l}#z:{EHdK,,,,,
the plant,x}3g#eEzPQ,,,,,
the plate,p.N%R%x5Ra,,,,,
the player,"yt,;Bgyrc@",,,,,
the pocket,n&tzgx/Fp},,,,,
the police,f|torE(LC1,,,,,
the pool,"w,{8Q(bltX",,,,,
the pork,vB6VnRh!1/,,,,,
the pound,I4jCl~kDlo,,,,,
the president,i{apC5qq/r,,,,,
the price,cR]A<!pcQp,,,,,
the priest,q&k^7_^?Nu,,,,,
the program,G~w:G-aP_,,,,,
the queen,I:WDtIrlR.,,,,,
the radio,B^K|@FU5U`,,,,,
the rain,N#dG3J~Ygq,,,,,
the reporter,z2Kb3PGk;Y,,,,,
the restaurant,nw{3qFMQn;,,,,,
the ring,Ltahmr8kK*,,,,,
the river,"I]]aY,AuFV",,,,,
the roof,y:T(nTr4E;,,,,,
the room,eDL$aCU#DZ,,,,,
the root,gW3F!J#S!V,,,,,
the sand,"Gg32K,;79A",,,,,
the school,ix?@sbD[|`,,,,,
the screen,BL-x_z*:T-,,,,,
the sea,G2)p(QHjh_,,,,,
the season,D2[PHTDhe%,,,,,
the second,pn;_C$9:&*,,,,,
the secretary,uzu0YXdZ%!,,,,,
the seed,y.ea*&%>@0,,,,,
the ship,IA`<({EXhl,,,,,
the shirt,F{5XCFGj#b,,,,,
the shoes,l63AC]X-g0,,,,,
the shoulder,F6_6dQc$4R,,,,,
the side,kr7uUK6<yQ,,,,,
the sign,d>^7:2m@vN,,,,,
the sister,DP_e)]nnIm,,,,,
the skin,iY&83a0&7U,,,,,
the skirt,nRw/arAM-.,,,,,
the sky,lYEkf/xgm>,,,,,
the snow,xe5AkO@B:J,,,,,
the soap,DBIp5fu+3z,,,,,
the soldier,MO!vq0~;@*,,,,,
the son,N2amtsyqb],,,,,
the song,GD*:$_`7fZ,,,noun,noun,
the sound,vR1]:b)E!O,,,any noise,any noise,
the soup,wf]{VnznXU,,,,,
the south,EZO.V~YsgQ,,,,,
the spoon,J=*aotzs2Q,,,,,
the Spring,hYB~>1E=G6,,,,,
the square,P#37RVZ_F?,,,,,
the stain,:+JTDet]g,,,mark or spot,mark or spot,
the star,c{ky%fI?p.,,,,,
the store/shop,l5y%&tq4TY,,,,,
the street/road,k)t]1*O^XZ,,,,,
the student,qeVgJZW`?f,,,,,
the suit,"PVW:J,-~Wk",,,,,
the Summer,r*!MFB;wq_,,,,,
the sun,"p~XPa5op,H",,,,,
the T-shirt,vr4$Y;mpvY,,,,,
the table,o);T3FA-s-,,,,,
the teacher,uyaiRF;dz:,,,,,
the team,"x,J[5({/1J",,,,,
the tear,fkM|i3B2|q,,,,,
the telephone,m~Y=f<9wlU,,,,,
the television,DauM=1K2Gk,,,,,
the theater,c/~HTcVXBC,,,,,
the time,FgVe~eAt!;,,,,,
the tire,D45=9?J].W,,,,,
the toe,JLu%UBN&dh,,,,,
the tongue,dejpQ^kqgJ,,,,,
the tool,O]QaDQII?Q,,,,,
the tooth,nxd}:[[Y@y,,,,,
the top,GqWrH766k3,,,,,
the town,hu=w&=NIQM,,,,,
the train,Bq%fu!BU=5,,,,,
the train station,NlpfA[Z`}*,,,,,
the tree,t=aR2ueHEU,,,,,
the truck,"I6X(N:,2=k",,,,,
the university,xvh&`$SG&=,,,,,
the valley,"P,=o[lCE<4",,,,,
the verb,D[NMIE5JiM,,,,,
the victim,LAu3>@f%SW,,,,,
the voice,hF[5<QwE3%,,,speech,speech,
the vowel,tR/_DZFP},,,,,
the waiter,JK`3?{yTbY,,,,,
the wall,s6wk<?d(.=,,,,,
the wave,qAaf!ssY|n,,,,,
the week,"NdkWc;J#,=",,,,,
the west,Incn:]BaWq,,,,,
the wife,h<MgA]WFQf,,,,,
the wind,FP^3}Bmgiq,,,breeze,breeze,
the window,hieBBIOO]3,,,,,
the wing,t3ANz{`oB<,,,,,
the Winter,H.pw)L]Cqn,,,,,
the woman,"H4H,A1P_nJ",,,,,
the world,s)TL#m5%Z*,,,,,
the yard,QvPWnQ8R~@,,,,,
the year,fwA1_KWgvo,,,,,
they,LAm.cdL=3T,,,,,
thick,c$DxkkLWb0,,,,,
thin,FRllyZlj7t,,,,,
third (3rd),slHsh(SvKx,,,,,
thirteen (13),"QAs,<M}B%e",,,,,
thirty (30),NJo:+NLxC),,,,,
thirty-one (31),u2V%kkt49;,,,,,
thirty-two (32),o*L1p#_NQk,,,,,
three (3),y5Ia2!B&V>,,,,,
Thursday,jEu`@eub.s,,,,,
tight,jbuc/CQ&{e,,,,,
to beat,"Jl>j?/nh-,",,,,,
to bend,yhECFo;dj!,,,,,
to break,p+Yt9p$s.U,,,,,
to build,c!VFDxoLEr,,,,,
to burn,"I10&0sd1,g",,,,,
to buy,b>c7Q4M(J{,,,,,
to call,w]uyof(n$y,,,,,
to carry,p7-kBe/sA$,,,,,
to catch,fto2zt460.,,,,,
to clean,krD(~i.pI,,,,,
to close,t`2-*7*Ajp,,,,,
to cook,g30<HU;S@6,,,,,
to count,iLWcamFj7R,,,,,
to cry,Lr%<4/Dr+A,,,,,
to cut,"K=`,Mn)Q[>",,,,,
to dance,L196S@x*&!,,,,,
to die,lipL<Yc7&^,,,,,
to dig,QwQFS(M9wA,,,,,
to draw,c3HI%M-n3],,,,,
to drink,zO!02QJ&YP,,,,,
to drive,tE??)N&~AV,,,,,
to eat,wB||fQp~cn,,,,,
to explode,QuI5eEV#A},,,,,
to fall,fV>%Ck7wdL,,,,,
to feed,kAZ)?~-tyi,,,,,
to fight,K}e{-ASDb(,,,,,
to find,(Vji*$cr[,,,,,
to fly,PqXhR0*|3u,,,,,
to follow,u>]Z&JB{a1,,,,,
to go,PtrG<~k)IG,,,,,
to grow,Hv91?[T(V9,,,,,
to hang,c3WJNFrD!J,,,,,
to hear,lS(f{av7dX,,,,,
to jump,"N2KmQP1,XS",,,,,
to kill,uzlf4!9G8u,,,,,
to kiss,vwfncQNTjW,,,,,
to laugh,Mf?kY5O;Io,,,,,
to learn,mi(H_CB:wL,,,,,
to lie down,Q.~9my+{1#,,,,,
to lift,r=R4Wwx:u4,,,,,
to listen,nu5FvLCawP,,,,,
to lose,Cvyk1W5E+1,,,,,
to love,PvML*sfm7P,,,,,
to marry,ji8@3Kf?4t,,,,,
to melt,PGlr/iycBv,,,,,
to mix / to stir,vu|*wfu{fV,,,,,
to open,Gdxk/_7IR?,,,,,
to pass by,c<@F=C$]lH,,,,,
to pay,MyRU7b3Z9T,,,,,
to play,rpg1%E+7^t,,,,,
to pray,"Qw@R,x=V(x",,,,,
to pull,l)t&}k??bo,,,,,
to push,vr-`G(V[ea,,,,,
to run,P<wV;/#?<:,,,,,
to see,r2d7]p]3{f,,,,,
to sell,H}6Ba<*|f-,,,,,
to shake,pg>4.1d[e#,,,,,
to shoot (a gun),H1JiCxc:IP,,,,,
to sign,x2BY<-rCjF,,,,,
to sing,g|dOId_aP1,,,verb,verb,
to sit,A?w].8UeS=,,,,,
to sleep,zg4/;mTV9_,,,,,
to smell,LSZGpR7AT+,,,,,
to smile,Cy.J~Qu$J5,,,,,
to speak / to say,b76MV95vG+,,,,,
to stand,Q;>*j5Q_1[,,,,,
to stop,"IO,{B(;^|@",,,,,
to swim,u$@!`7HB2!,,,,,
to taste,I8$`:QS;Ra,,,,,
to teach,"bp,4iRhAB.",,,,,
to think,BS{1o8q`p8,,,,,
to throw,jb|06dxM~%,,,,,
to touch,c:)e[pNE%T,,,,,
to turn,f*tbbq2z8g,,,,,
to wake up,OFm#~GkDz@,,,,,
to walk,CY.CqxXu5P,,,,,
to wash,k{sV0r]i7L,,,,,
to watch,AC|d]8BY]8,,,,,
to wear,pY+eJgbGW.,,,,,
to win,k0@~p69wW:,,,,,
to work,"Nf4s,}s#yq",,,,,
to write,o?$$u-C+rC,,,,,
transportation,K>~_lwt&Ou,,,,,
Tuesday,FA<F:u;?*f,,,,,
twelve (12),rao=/4i>8w,,,,,
twenty (20),tN[|t{oo!n,,,,,
twenty-one (21),eF<-#0q`K[,,,,,
twenty-two (22),xon!D`d}w:,,,,,
two (2),>Zu=a(U]%,,,,,
ugly,f#N$N~h<08,,,unattractive,unattractive,
up,w(uK@WotyH,,,,,
war,H5:0gwkp=E,,,,,
warm,IU3bQ4Aujn,,,,,
water,"mhJy(,jqx1",,,,,
we,CC]csrQE$e,,,,,
weak,dcn6miS-J_,,,,,
wedding,qOf2l1oJzH,,,ceremony,ceremony,
Wednesday,P5h3oHJcz@,,,,,
weight,qNYXAd7RpJ,,,,,
wet,u$IYvnqqo7,,,,,
white,whQ32r}/r/,,,,,
wide,j*9x{4Q*[},,,,,
wine,C[7>czLEYE,,,,,
wood,fb0$>}KMXP,,,,,
yellow,g=1[/$jxbr,,,,,
yes,f!HX~VJtZP,,,,,
"you [plural, y'all]","jxSVH(dqI,",,,,,
you [singular],OGoR$weWmk,,,,,
young,m1#?9cnk?o,,,,,
